Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
METC,"Ramaco Resources, Inc.",9.75,USD,-0.6116207951070387,680213,1.2504832615480437,506672491.99999994,USD,14.130434782608697,0.69,USD,-51.996660637261726,5.64103,Energy minerals,Strong buy
INR,"Infinity Natural Resources, Inc.",19.68,USD,-3.718199608610575,207008,0.7727379623650094,1158933353,USD,,,,,0,Energy minerals,
HNRG,Hallador Energy Company,10.99,USD,-10.358890701468185,739737,2.5652294078420588,468362042.00000006,USD,,-0.5899,USD,-124.50564971751412,0,Energy minerals,Strong buy
EGY,"VAALCO Energy, Inc.",4.35,USD,-2.0270270270270436,766177,1.2858587375817847,457162316,USD,5.054613060655356,0.8606,USD,171.82564750473784,5.74713,Energy minerals,Strong buy
VTLE,"Vital Energy, Inc.",28.76,USD,-6.925566343042062,1863232,1.8981184683897698,1097278749,USD,2.0178491243825776,14.2528,USD,-53.39175931981687,0,Energy minerals,Buy
BRY,Berry Corporation (bry),4.27,USD,-3.3936651583710487,744687,1.112517904874249,328529509,USD,3.9695082272008917,1.0757,USD,96.11668185961716,13.5831,Energy minerals,Buy
SD,"SandRidge Energy, Inc.",12.2,USD,-2.4000000000000057,367612,1.637499838527118,454008335.00000006,USD,9.607055673675092,1.2699,USD,-71.2874197341051,3.60656,Energy minerals,Strong buy
HPK,"HighPeak Energy, Inc.",13.68,USD,-1.8651362984218063,213823,0.9322491688920377,1732233064.9999998,USD,10.865766481334393,1.259,USD,-12.56944444444445,1.16959,Energy minerals,Neutral
CLMT,"Calumet, Inc",14.93,USD,-3.6774193548387117,1924218,1.383850425306002,1283240884.9999998,USD,,-2.7456,USD,-629.4253760123408,0,Energy minerals,Buy
REPX,"Riley Exploration Permian, Inc.",33.67,USD,-4.128701594533018,111003,1.2067432293750326,723328004,USD,5.980036942313157,5.6304,USD,11.769727047146407,4.3956,Energy minerals,Strong buy
PARR,"Par Pacific Holdings, Inc. Common Stock",15.62,USD,-3.936039360393618,1218322,1.0326961129352281,873972195.0000001,USD,3.0246112735511104,5.1643,USD,-39.83316440063845,0,Energy minerals,Buy
CLB,Core Laboratories Inc.,16.14,USD,-4.327208061647898,314757,0.9983326075296868,755784852,USD,24.558734023128423,0.6572,USD,-23.69673748984093,0.247831,Energy minerals,Sell
GRNT,"Granite Ridge Resources, Inc.",6.13,USD,-4.368174726989083,498295,1.9832557880366646,801460475,USD,16.780728168628524,0.3653,USD,-74.2347298631683,7.17781,Energy minerals,Buy
VTS,Vitesse Energy Inc.,26.32,USD,-2.337662337662334,127834,0.7991378108572569,800030489.9999999,USD,18.886337543053962,1.3936,USD,,7.88374,Energy minerals,Buy
AACT,Ares Acquisition Corporation II,11.06,USD,0,3590,0.024107728642331964,691250026.0000001,USD,25.702997908435975,0.4303,USD,,0,Finance,
PFLT,PennantPark Floating Rate Capital Ltd.,11.16,USD,-1.326259946949605,1533996,0.6500475544503117,981587853.9999999,USD,8.013211746966324,1.3927,USD,24.41486510630696,11.0215,Finance,Buy
TPVG,TriplePoint Venture Growth BDC Corp.,8.11,USD,-0.12315270935960329,155128,0.9534996216807945,324797405.00000006,USD,38.41781146376125,0.2111,USD,,17.2626,Finance,Neutral
FPI,Farmland Partners Inc.,12.43,USD,-0.6394884092725825,437021,1.8333932548633978,570467425,USD,12.3325726758607,1.0079,USD,118.72829861111111,1.93081,Finance,Buy
AMBZ,"American Business Bank (Los Angeles, CA)",45,USD,-0.6622516556291328,4454,0.8546483737887365,409501047.00000006,USD,9.702667155393605,4.6379,USD,-2.5487476886871687,0,Finance,
CHCT,Community Healthcare Trust Incorporated,18.78,USD,-0.7399577167019057,377913,1.5446178520454958,532214333,USD,,-0.2249,USD,-221.5018908698001,9.82428,Finance,Buy
UNTY,"Unity Bancorp, Inc.",47.14,USD,-0.1271186440678014,81626,2.7209120152002533,470740262,USD,11.585156057999509,4.069,USD,5.955263911673565,1.1031,Finance,Strong buy
WSR,Whitestone REIT,13.32,USD,-0.9665427509293606,270648,1.5938509230446694,674611004,USD,32.314410480349345,0.4122,USD,-44.92985971943888,3.68806,Finance,Strong buy
PRG,"PROG Holdings, Inc.",29.39,USD,0.5817932922655773,1170905,1.5718841613982124,1199597855,USD,6.451683716029328,4.5554,USD,53.768776371308014,1.63321,Finance,Strong buy
DBIN,"Dacotah Banks, Inc.",33.3,USD,0,755,1.6751719547370758,371894390.08928573,USD,13.944139692642684,2.3881,USD,-6.7439862542955265,1.78571,Finance,
NFBK,"Northfield Bancorp, Inc.",11.38,USD,-2.233676975945015,168919,0.9794648629686218,488248472,USD,15.869474271370802,0.7171,USD,-16.703449878034622,4.56942,Finance,Neutral
AMTB,Amerant Bancorp Inc.,22.69,USD,-4.0591966173361405,208476,1.1719713140350867,955440622,USD,,-0.5662,USD,-159.15169243627244,1.5866,Finance,Buy
HMN,Horace Mann Educators Corporation,39.79,USD,-1.8258080434246284,208413,0.8595250801527252,1621760379.0000002,USD,16.054712717882502,2.4784,USD,128.4871393011893,3.41794,Finance,Neutral
BY,"Byline Bancorp, Inc.",28.91,USD,-1.9999999999999993,117261,1.3053656907491928,1285315076,USD,10.496695955268317,2.7542,USD,3.2928292829282966,1.24524,Finance,Buy
BRSP,"BrightSpire Capital, Inc.",6.05,USD,-0.6568144499178987,871786,0.9212127488254824,784595368,USD,,-1.0439,USD,-744.5792880258899,11.9008,Finance,Buy
FBIZ,"First Business Financial Services, Inc.",52.08,USD,-2.5266704098820916,21778,0.5598587113840681,432004463.99999994,USD,9.89681318054843,5.2623,USD,20.336153670249246,1.92012,Finance,Strong buy
UPBD,"Upbound Group, Inc.",26.56,USD,-3.9073806078147677,1056251,2.1730586246943577,1524267816,USD,18.337475835404586,1.4484,USD,961.0989010989009,5.64759,Finance,Buy
HIFS,Hingham Institution for Savings,260.96,USD,-3.5517610969434945,13459,0.9163824036058854,568958003,USD,20.338877371284273,12.8306,USD,6.717125509440246,0.965665,Finance,
ESRT,"Empire State Realty Trust, Inc.",8.65,USD,-1.1428571428571388,1258902,1.071503259061908,1442450549,USD,33.449342614075796,0.2586,USD,-14.399205561072487,1.6185,Finance,Neutral
AMAL,Amalgamated Financial Corp.,32.52,USD,-7.823129251700673,638202,2.2632528607965545,997365715,USD,9.431007482164608,3.4482,USD,20.42327303205979,1.41451,Finance,Buy
MCBS,"MetroCity Bankshares, Inc.",30.03,USD,-1.894805619078727,58469,2.1749351823264433,760717479.0000001,USD,11.937509937986961,2.5156,USD,24.26397945070145,2.8638,Finance,Neutral
FFWM,First Foundation Inc.,5.01,USD,-3.094777562862672,685151,1.6267801600303915,412646822.99999994,USD,,-1.3297,USD,62.30581698605283,0.998004,Finance,Neutral
EQBK,"Equity Bancshares, Inc.",42.92,USD,-1.4466130884041228,41403,0.7711965905894757,733380799,USD,10.756353065009273,3.9902,USD,757.0017182130584,1.25815,Finance,Buy
CMTG,"Claros Mortgage Trust, Inc.",2.92,USD,-2.6666666666666687,1300494,1.4194242971852702,406938964.99999994,USD,,-1.5906,USD,-3658.3892617449665,29.1096,Finance,Neutral
PSBD,Palmer Square Capital BDC Inc.,15.35,USD,-1.6025641025641029,23274,1.4736628823615079,501124719.00000006,USD,8.662528216704288,1.772,USD,-48.637681159420296,10.9446,Finance,Buy
PFBC,Preferred Bank,88,USD,-1.400560224089636,70945,0.9072656704583965,1178560890,USD,9.137825405231405,9.6303,USD,-8.42675795179005,3.23864,Finance,Buy
PEB,Pebblebrook Hotel Trust,11.86,USD,-3.420195439739413,2509288,1.4572420274954483,1419564196,USD,,-0.301,USD,67.71771771771772,0.337268,Finance,Neutral
UHT,Universal Health Realty Income Trust,38.9,USD,-0.7399846899719295,44261,0.9696301862322634,538748231,USD,29.617785899192935,1.3134,USD,3.998733074669411,7.50643,Finance,
PRA,ProAssurance Corporation,13.99,USD,-2.914642609299097,179535,0.9342018242263377,715676673.0000001,USD,16.676600309929672,0.8389,USD,,0,Finance,Neutral
HPP,"Hudson Pacific Properties, Inc.",3,USD,-3.5369774919614105,3386495,1.3448159166078677,847534389,USD,,-2.5787,USD,-89.12357902456914,3.33333,Finance,Neutral
FMBH,"First Mid Bancshares, Inc.",37.82,USD,-1.3305504826506602,104720,2.0203462293108405,904339306,USD,11.477300315610586,3.2952,USD,3.998737572984063,2.48546,Finance,Buy
WRLD,World Acceptance Corporation,139.94,USD,-3.3363265870000776,34053,1.3914745470444498,804189982,USD,9.905012669696069,14.1282,USD,25.18008559049466,0,Finance,Neutral
HRZN,Horizon Technology Finance Corporation,9.82,USD,0,265085,0.8214053426284538,391580000,USD,,-0.1208,USD,-350.7462686567164,13.442,Finance,Neutral
VRTS,"Virtus Investment Partners, Inc.",180.27,USD,-1.1081244171375182,42034,1.0947123886314922,1265221387.9999998,USD,10.66667455607297,16.9003,USD,-4.573070885704277,4.6042,Finance,Sell
AHH,"Armada Hoffler Properties, Inc.",8.92,USD,-1.1086474501108607,1330310,1.8576186437991709,904132642,USD,,-0.1539,USD,-157.83540022547916,9.19283,Finance,Buy
RWT,"Redwood Trust, Inc.",6.44,USD,0.15552099533438063,671200,0.7288897267597442,853426084,USD,19.497426581895247,0.3303,USD,,10.4037,Finance,Buy
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting,38.52,USD,-2.4068913098555758,148424,0.7500601366061124,1808277474.0000002,USD,8.15635123975692,4.7227,USD,3.370761923523101,4.56905,Finance,Buy
WASH,"Washington Trust Bancorp, Inc.",31.5,USD,-2.386117136659445,148449,0.872762740393519,606796532,USD,,-1.5708,USD,-155.7891745986646,7.11111,Finance,Neutral
TRTX,"TPG RE Finance Trust, Inc.",8.32,USD,-0.597371565113488,696227,1.2577706599607437,673950698,USD,11.206896551724139,0.7424,USD,,11.5385,Finance,Strong buy
GOOD,Gladstone Commercial Corporation - Real Estate Investment Trust,15.72,USD,-0.6321112515802758,325946,1.422797604938886,699613085,USD,61.86540731995278,0.2541,USD,,7.63359,Finance,Buy
BDN,Brandywine Realty Trust,4.85,USD,-2.217741935483877,1907834,0.9902701129265682,837430233,USD,,-1.1352,USD,1.020141250326972,12.3711,Finance,Neutral
AAM,AA Mission Acquisition Corp.,10.17,USD,0,1927,0.029144994456854974,447215580,USD,,,,,0,Finance,
FISI,"Financial Institutions, Inc.",28.66,USD,-1.7146776406035666,169765,1.236872820636866,558143012,USD,,-1.4483,USD,-145.85114129230382,4.18702,Finance,Buy
GABC,"German American Bancorp, Inc.",39.27,USD,-1.3812154696132526,128013,1.1266300373070293,1469369345,USD,13.896457765667577,2.8259,USD,-2.749673067657798,2.75019,Finance,Buy
FNBT,"FineMark Holdings, Inc.",26.82,USD,0,650,0.7293536804308797,324180506.3119881,USD,64.23952095808383,0.4175,USD,-2.3848491933598415,0,Finance,
EFC,Ellington Financial Inc.,13.1,USD,-0.15243902439024065,1438505,1.6040224751926548,1187668770,USD,10.21761173075423,1.2821,USD,18.679996297324813,12.2137,Finance,Buy
JBGS,JBG SMITH Properties,14.92,USD,0,977538,1.2915424499957986,1230214291,USD,,-1.6698,USD,-99.45054945054943,4.69169,Finance,Sell
DCOM,"Dime Community Bancshares, Inc.",30.59,USD,-1.703084832904888,252510,0.9213753162199054,1334897877,USD,52.416038382453735,0.5836,USD,-74.49189212815244,3.26904,Finance,Strong buy
MMI,"Marcus & Millichap, Inc.",37.48,USD,-3.05225038799793,116027,0.8799610480324174,1455112399,USD,,-0.3211,USD,63.53622530093119,1.33404,Finance,Strong sell
REFI,"Chicago Atlantic Real Estate Finance, Inc.",15.55,USD,-2.8124999999999956,1057623,9.58193207268194,305316220,USD,7.793704891740177,1.9952,USD,-0.9728012705975808,12.09,Finance,Buy
TREE,"LendingTree, Inc.",41.27,USD,-4.24593967517401,182953,1.3419263129868024,551451143,USD,,-2.7116,USD,75.80764598295936,0,Finance,Strong buy
NIC,Nicolet Bankshares Inc.,117.03,USD,-1.8287056454995325,68478,1.325574777725512,1780222158.9999998,USD,14.5753677157411,8.0293,USD,97.46931949533952,0.931385,Finance,Buy
FBRT,"Franklin BSP Realty Trust, Inc.",13.09,USD,-0.7581501137225144,397290,1.058605536542395,1071300545,USD,15.559253536193985,0.8413,USD,-40.54837113984877,10.848,Finance,Strong buy
GLRE,"Greenlight Reinsurance, Ltd.",13.24,USD,0,78641,0.9613109062904921,461182197.00000006,USD,5.253759771437642,2.5201,USD,-8.87362140661725,0,Finance,Neutral
GPAT,GP-Act III Acquisition Corp.,10.29,USD,0,1914,0.4687155626300967,369796874.00000006,USD,,,,,0,Finance,
CCNE,CNB Financial Corporation,25.23,USD,-1.8287937743190616,54600,0.7127127858846319,529515222,USD,10.553835857107002,2.3906,USD,-6.320780594850888,2.81411,Finance,Buy
SCZC,West Coast Community Bancorp,40.5325,USD,0.8522020403085374,4635,0.5341338618972987,423800424.00000006,USD,11.956489675516224,3.39,USD,-18.509615384615387,1.70234,Finance,
OLP,"One Liberty Properties, Inc.",25.6,USD,-0.8520526723470133,64951,1.550887179768815,547508846,USD,15.679549212960127,1.6327,USD,50.56252305422353,7.03125,Finance,Neutral
WTBFA,W.T.B. Financial Corp.,555,USD,0,5,2,768689978.794124,USD,24.84777936962751,22.336,USD,0.20457237196280348,1.29796,Finance,
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,20.8,USD,-0.7633587786259549,188541,1.1049134809395522,1573567581.0000002,USD,,-1.9815,USD,-72.05001302422507,4.80769,Finance,Strong buy
SMBC,"Southern Missouri Bancorp, Inc.",58.66,USD,-1.7255821745686062,23883,0.8234097569384589,661518633,USD,12.790545549692556,4.5862,USD,19.8630495008102,1.50017,Finance,Buy
HCI,"HCI Group, Inc.",117.49,USD,-0.3562038843185495,88867,1.3294487246615303,1238022213,USD,9.8276049552074,11.9551,USD,176.19498671595238,1.36182,Finance,Buy
OPY,"Oppenheimer Holdings, Inc.",63.03,USD,-2.6262938359338834,15559,0.8068430496064054,644906319,USD,9.871264799849651,6.3852,USD,149.22716627634662,1.04712,Finance,
OCSL,Oaktree Specialty Lending Corporation,16.03,USD,-0.31094527363182317,509844,0.8022202179811468,1318392587.0000002,USD,24.011384062312764,0.6676,USD,-55.52298467688208,13.7243,Finance,Neutral
WFHG,World Financial Holding Group,7.04,USD,0,1,0.18518518518518517,447099293.99999994,USD,,-0.0004,USD,33.33333333333333,0,Finance,
TRST,TrustCo Bank Corp NY,32.75,USD,-1.2662044015676868,144590,1.8689112386723337,622591687.0000001,USD,12.778493113270123,2.5629,USD,-16.85644768856448,4.39695,Finance,
MBI,MBIA Inc.,6.8,USD,-1.5918958031837964,453921,1.6965641586660742,347004754,USD,,-11.0719,USD,-32.61507503982559,0,Finance,Buy
ORRF,"Orrstown Financial Services, Inc.",33.05,USD,-1.4609421586165832,114547,0.7583774600740719,640708660.9999999,USD,17.931745428896967,1.8431,USD,-46.06718557968046,2.60212,Finance,Buy
ALPIB,Alpine Banks of Colorado,32.49,USD,0,52,0.04578270822327875,533175052.3812316,USD,5.427392546314084,5.9863,USD,-11.115235564002433,2.50039,Finance,
MFA,"MFA Financial, Inc.",10.3,USD,-0.5791505791505668,1475569,1.1139812643983178,1055995355,USD,12.687854151268787,0.8118,USD,97.71066731612274,13.5922,Finance,Buy
LAND,Gladstone Land Corporation,11.105,USD,-4.841473864610108,617137,1.3751219676323139,401830611,USD,,-0.2591,USD,11.84076216400136,5.03827,Finance,Buy
NLCP,"NewLake Capital Partners, Inc.",15.45,USD,0.5859374999999991,46128,0.7329431972200021,331402626,USD,11.987895716945996,1.2888,USD,15.194851626742933,11.0032,Finance,Neutral
PFC,Premier Financial Corp.,28.28,USD,-2.34806629834254,157487,0.8378046535777478,1013590398,USD,14.218914978128614,1.9889,USD,-35.976178979558995,4.38472,Finance,Neutral
FRMO,FRMO Corp.,9.5,USD,0.31678986272438603,8450,0.8635313834896887,418216423,USD,2.021061589192639,4.7005,USD,,0,Finance,
VEL,"Velocity Financial, Inc.",18.46,USD,0.16277807921867138,45083,1.2310460737759308,611300013,USD,10.169678272366681,1.8152,USD,45.5770310369717,0,Finance,Buy
NWBI,"Northwest Bancshares, Inc.",12.57,USD,-0.6324110671936765,652601,1.0458832074300866,1602775562,USD,15.94975256947088,0.7881,USD,-25.587763195165696,6.36436,Finance,Neutral
BWB,"Bridgewater Bancshares, Inc.",14.08,USD,-1.6072676450034968,66467,1.0669956464227466,387979317,USD,13.627564847077045,1.0332,USD,-18.510923574414395,0,Finance,Strong buy
BFC,Bank First Corporation,102.52,USD,-0.25296750340533675,21693,2.1107478545157337,1026439210.0000001,USD,15.774491852718068,6.4991,USD,-10.342401500938085,1.5119,Finance,Neutral
UVSP,Univest Financial Corporation,29.64,USD,-1.9517036056897117,86815,0.8131364409510179,860832445,USD,11.458172259161898,2.5868,USD,7.4252491694352285,2.83401,Finance,Neutral
FMBL,Farmers & Merchants Bank of Long Beach (CA),5650,USD,0,26,0.39215686274509803,702159385,USD,15.785848894501635,357.9155,USD,-35.36338417535178,1.9823,Finance,
HKHC,Horizon Kinetics Holding Corporation,39.21,USD,0.025510204081627574,163,0.23362476709187305,730690906,USD,,-7.2762,USD,-1456.0735671514115,0.13517,Finance,
BCAL,California BanCorp,15.84,USD,-1.4925373134328264,62965,0.8489670552512856,509496580,USD,84.07643312101911,0.1884,USD,-86.44214162348878,0,Finance,Buy
THVB,"Thomasville Bancshares, Inc.",75,USD,0,116,0.14120511259890445,472274172.0394737,USD,,,,,3.02632,Finance,
CHTH,CNL Healthcare Pptys Inc.,3.35,USD,-0.2976190476190413,4035,0.6760152794531564,587168044,USD,,-0.1067,USD,18.049155145929344,0,Finance,
LOB,"Live Oak Bancshares, Inc.",31.99,USD,-2.6475958612294614,197686,0.9109676848538247,1445609131,USD,18.877611235689837,1.6946,USD,3.5882388899077085,0.375117,Finance,Neutral
ALRS,Alerus Financial Corporation,20.63,USD,-3.0545112781954984,138476,2.4244652558560547,522728689,USD,20.347174277542162,1.0139,USD,76.08544633553318,3.82937,Finance,Buy
PSEC,Prospect Capital Corporation,4.44,USD,-0.22471910112359073,2514863,0.9649004203051277,1965787533,USD,,-0.2792,USD,-9.83477576711252,15.5405,Finance,Strong sell
OPFI,OppFi Inc.,11.29,USD,-0.265017667844533,1868967,0.6217415170953826,973358587,USD,70.25513378967018,0.1607,USD,155.0793650793651,0,Finance,Buy
AROW,Arrow Financial Corporation,26.22,USD,-1.5765765765765831,66210,2.044679694641403,438896077,USD,14.79516984538991,1.7722,USD,0.41931097008159984,4.15713,Finance,Neutral
HBIA,Hills Bancorporation,70.75,USD,-0.014132278123240694,192,0.2593543158179117,635322350.0000001,USD,14.779302709364751,4.7871,USD,1.7882202849245032,1.62544,Finance,
MSIF,"MSC Income Fund, Inc.",17.37,USD,-1.025641025641024,58291,0.6210552110635215,698975921.7,USD,12.134125043660497,1.4315,USD,0.8524728758630408,8.34773,Finance,
CCB,Coastal Financial Corporation,89.57,USD,-2.07718377610146,129314,1.6123879835860964,1336781009.9999998,USD,27.518510553319608,3.2549,USD,-0.4465514604679531,0,Finance,Strong buy
BCML,BayCom Corp,27.65,USD,-0.5395683453237486,20428,1.3099238207607664,307508759,USD,13.182988461905216,2.0974,USD,-7.124828410751462,1.62749,Finance,Buy
AMBC,"Ambac Financial Group, Inc.",11.62,USD,1.9298245614034988,971974,2.6319802823659644,551289304,USD,,-0.4605,USD,-110.79845233907844,0,Finance,Strong buy
NBBK,"NB Bancorp, Inc.",18.88,USD,-1.4099216710182747,252706,1.421427096920802,806284155.0000001,USD,17.6366184026156,1.0705,USD,208.59037186509082,0,Finance,Strong buy
GAIN,Gladstone Investment Corporation - Business Development Company,13.63,USD,-1.0167029774872824,92348,0.7770535778896333,502093538.00000006,USD,7.108584541566706,1.9174,USD,-3.7643043565549066,7.04329,Finance,Buy
NTPIF,NAM TAI PPTY INC,6.35,USD,2.4193548387096686,11715,2.4353990395609304,368315037,USD,,,,,0,Finance,
BMRC,Bank of Marin Bancorp,24.705,USD,-0.3428801936264657,97352,1.6518901748914459,397327550,USD,,-0.5178,USD,-141.677398583387,4.04776,Finance,Buy
CNOB,"ConnectOne Bancorp, Inc.",25.22,USD,-2.6254826254826247,150241,0.828231343143708,967699332,USD,14.36955159250185,1.7551,USD,-15.298489455142114,2.81523,Finance,Buy
XHR,"Xenia Hotels & Resorts, Inc.",14,USD,-3.047091412742379,902322,1.4334179838974355,1425435349,USD,60.21505376344086,0.2325,USD,-43.320331545587514,3.42857,Finance,Buy
ACIC,American Coastal Insurance Corporation,12.51,USD,-1.4960629921259805,136344,0.9034806907707058,603044058.9999999,USD,7.105532204930138,1.7606,USD,,0,Finance,Buy
MCB,Metropolitan Bank Holding Corp.,59.42,USD,-3.1932225480612595,85060,1.6149764094969574,665362867,USD,10.03784039462126,5.9196,USD,-13.815243502948244,0,Finance,Strong buy
CUBI,"Customers Bancorp, Inc",53.27,USD,-4.25952552120776,299964,1.5454692994319719,1669975011,USD,10.48869811766559,5.0788,USD,-30.574806916820446,0,Finance,Buy
PKST,Peakstone Realty Trust,10.42,USD,-2.343017806935333,238636,1.6016279642594193,382991168,USD,,-0.2871,USD,98.15066507778027,8.63724,Finance,Buy
OCFC,OceanFirst Financial Corp.,17.7,USD,-1.7758046614872383,254706,0.8071470921998851,1034816638,USD,10.752034989673186,1.6462,USD,-2.764323685764911,4.51977,Finance,Buy
STC,Stewart Information Services Corporation,68.95,USD,0.7304601899196493,255838,1.3975018039734939,1911409335,USD,26.496810391207443,2.6022,USD,136.75734692020745,2.82814,Finance,Buy
NTST,NetSTREIT Corp.,14.31,USD,0.7037297677691741,868973,1.182226006188581,1173546989,USD,,-0.0575,USD,-146.03682946357085,5.80014,Finance,Buy
EXPI,"eXp World Holdings, Inc.",10.26,USD,-9.523809523809526,1918261,2.5118734690852444,1581408641,USD,,-0.1392,USD,-132.38731218697825,1.94932,Finance,Buy
AAMI,Acadian Asset Management Inc.,25.71,USD,-0.8101851851851885,168920,0.9202936963804432,959444099.0000001,USD,11.517269184249429,2.2323,USD,44.130940082644635,0.155581,Finance,Sell
FMAO,"Farmers & Merchants Bancorp, Inc.",25.19,USD,-1.215686274509799,21635,1.638704790759326,345089958,USD,13.292174555432432,1.8951,USD,13.751500600240101,3.50337,Finance,Neutral
WLFC,Willis Lease Finance Corporation,185,USD,-0.5322866820796865,38603,1.3922078484126097,1221667680.9999998,USD,13.11535843920145,14.1056,USD,106.93621266357609,0.27027,Finance,Neutral
ALTI,"AlTi Global, Inc.",3.28,USD,-0.30395136778116205,138741,1.4007719637623288,458628783.00000006,USD,,-1.3821,USD,42.91437776217422,0,Finance,Strong buy
CIM,Chimera Investment Corporation,13.76,USD,-0.5780346820809253,625657,0.887725069804787,1113494572,USD,12.741920548198905,1.0799,USD,63.05299713120943,10.3198,Finance,Neutral
TFIN,"Triumph Financial, Inc.",67.48,USD,-4.2429402582659215,240568,1.606274250055252,1580399317.0000002,USD,124.29545035918217,0.5429,USD,-66.21234752302712,0,Finance,Neutral
OSBC,"Old Second Bancorp, Inc.",18.33,USD,-2.240000000000009,307039,1.5735841591465392,822164449,USD,9.803187506685207,1.8698,USD,-7.4677092096798265,1.20022,Finance,Strong buy
TRUP,"Trupanion, Inc.",32.95,USD,-6.920903954802247,1785173,2.2673280103070237,1395218927,USD,,-0.2304,USD,78.72968980797637,0,Finance,Buy
LPA,Logistic Properties of the Americas,9.77,USD,-1.2133468149646207,7162,0.7515372830489623,310683529,USD,,,,,0,Finance,
NYMT,"New York Mortgage Trust, Inc.",6.46,USD,0.4665629860031143,1253376,1.8078013878538057,585143217,USD,,-0.3332,USD,82.0357990079793,12.3839,Finance,Neutral
RRBI,"Red River Bancshares, Inc.",55.22,USD,-3.326330532212883,11010,1.4519319530528814,374239084.99999994,USD,11.138454090689041,4.9576,USD,2.056528809930623,0.651938,Finance,Strong buy
EBTC,Enterprise Bancorp Inc,42.45,USD,-2.076124567474045,35014,1.360432677737456,528849566,USD,13.597924274457045,3.1218,USD,0.4181677817807482,2.26148,Finance,
HTBK,Heritage Commerce Corp,10.5,USD,-2.3255813953488373,570206,1.1065098655319399,643685359.9999999,USD,15.996343692870202,0.6564,USD,-37.521416333523696,4.95238,Finance,Strong buy
STBA,"S&T Bancorp, Inc.",39.36,USD,-1.7964071856287396,192590,1.130155354550373,1505903047,USD,11.551668476506324,3.4073,USD,-9.107157147811233,3.37907,Finance,Neutral
BFS,"Saul Centers, Inc.",35.79,USD,-0.6385341476957356,58187,1.590278005531687,865073337,USD,19.362692057996103,1.8484,USD,10.649506135887457,6.59402,Finance,Strong buy
CBL,"CBL & Associates Properties, Inc.",31.31,USD,-1.911027568922315,151992,0.9462383799546279,962759671,USD,16.7156051465485,1.8731,USD,983.9699074074073,5.11019,Finance,
VBTX,"Veritex Holdings, Inc.",26,USD,-0.5355776587605224,520609,1.5529001534677904,1416580658,USD,13.326499231163506,1.951,USD,-1.663306451612899,3.07692,Finance,Buy
GAMI,"GAMCO Investors, Inc.",24.77,USD,-0.9200000000000017,1045,0.02053323535017517,602781180,USD,9.3605925478044,2.6462,USD,11.128842600369547,0.645943,Finance,
BRKL,"Brookline Bancorp, Inc.",11.66,USD,-1.9343986543313745,366230,0.7782545193821989,1049176522.0000001,USD,15.154665973485834,0.7694,USD,-8.946745562130177,4.63122,Finance,Buy
FSBC,Five Star Bancorp,31.39,USD,-1.0715411282697758,57696,1.6455703423137695,669205979,USD,13.811158042942624,2.2728,USD,-18.162177732968456,2.54858,Finance,Buy
WABC,Westamerica Bancorporation,49.2,USD,-1.6590045972416516,132252,1.2323869179797173,1312951449,USD,9.47028025870034,5.1952,USD,-14.230997820775276,3.57724,Finance,Neutral
GLAD,Gladstone Capital Corporation,28.79,USD,-0.7583591864874264,66970,0.5993506214559825,642876435,USD,6.255296034763715,4.6025,USD,60.28766455387616,6.87739,Finance,Neutral
NOAH,Noah Holdings Limited,11.82,USD,0.3395585738539977,121353,1.2106860983549643,749964110.2644601,USD,2.2407158158139184,5.2751,USD,176.79189841536362,8.76896,Finance,Neutral
SHBI,"Shore Bancshares, Inc.",15.3,USD,-3.8944723618090404,216730,0.9548426776303442,509899657.99999994,USD,11.601455868971794,1.3188,USD,103.2989055033143,3.13726,Finance,Buy
SMBK,"SmartFinancial, Inc.",34.79,USD,-2.0827469743878466,40899,1.1553422467295105,588868516,USD,16.252452583387836,2.1406,USD,26.542917947505323,0.919805,Finance,Neutral
INN,"Summit Hotel Properties, Inc.",6.32,USD,-2.918586789554524,1457773,2.593155564821373,785961328,USD,585.1851851851852,0.0108,USD,,4.74684,Finance,Neutral
SNFCA,Security National Financial Corporation,12.91,USD,-2.122820318423043,28315,0.8387765681700363,312912347.00000006,USD,10.644788918205805,1.2128,USD,-10.415127788447318,0,Finance,
LX,LexinFintech Holdings Ltd.,9.36,USD,4.697986577181208,6114341,1.689985591700085,1538904814,USD,15.060337892196298,0.6215,USD,-40.837696335078526,1.29744,Finance,Strong buy
CCIX,Churchill Capital Corp IX,10.56,USD,0.9560229445506657,67123,1.2611131569256668,311256000,USD,70.63545150501673,0.1495,USD,,0,Finance,
NLOP,Net Lease Office Properties,31.8,USD,-2.5436714679742622,238726,1.5996317294310232,470163408,USD,,-13.4851,USD,,1.06918,Finance,Buy
FSEN,FS Energy & Power Fund,2.51,USD,22.107368863496596,8694,0.5231235784685367,1143320000,USD,31.02595797280593,0.0809,USD,,3.27092,Finance,
