Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
AXRX,AMEXDRUG CORPORATION,0.002,USD,0,400,0.28962421258417204,338820,USD,4,0.0005,USD,,0,Health technology,
LFWD,Lifeward Ltd.,1.765,USD,-4.076086956521749,336269,0.11412097048894942,18760716,USD,,-2.2402,USD,11.761462108082558,0,Health technology,Strong buy
ADGM,"Adagio Medical Holdings, Inc",1.4,USD,-6.040268456375844,141667,0.8204365832004711,21534191,USD,,-17.32,USD,-19537.18820861678,0,Health technology,
ODYY,Odyssey Group Intl Inc.,0.015,USD,-3.2258064516129057,50020,0.7849438911059046,1450646,USD,,-0.0371,USD,29.73484848484848,0,Health technology,
CHEK,Check-Cap Ltd.,0.7743,USD,0.11636927851047477,69792,0.917679451222639,4529937.000000001,USD,,,,,0,Health technology,
EMGE,Emergent Health Corp.,0.001,USD,-4.761904761904754,30000,0.07239356035149487,41930,USD,,-0.0015,USD,82.3529411764706,0,Health technology,
POSC,Positron Corp.,2.08,USD,-4.1474654377880125,5742,0.09572664391588992,29694079,USD,,-0.0676,USD,-15.753424657534234,0,Health technology,
KRBP,"Kiromic BioPharma, Inc.",1.615,USD,7.666666666666666,581,0.31688028361058485,4285368.854166666,USD,,-22.8636,USD,-4.256706535765921,0,Health technology,
PASO,"Patient Access Solutions, Inc.",0.000001,USD,0,1004265,3.4291301492951134,740.592,USD,,,,,0,Health technology,
NDRA,ENDRA Life Sciences Inc.,4.3297,USD,-4.8417582417582405,7416,0.7390208173474543,2324651,USD,,-1172.1966,USD,76.04845084293984,0,Health technology,Strong buy
HSCS,HeartSciences Inc.,3.69,USD,-3.1724789419822144,19550,1.083690868172193,3824025.0000000005,USD,,-10.6933,USD,82.58987300553565,0,Health technology,Strong buy
SHOT,"Safety Shot, Inc.",0.4201,USD,-8.773072747014126,716153,1.1349809440009737,28137796.000000004,USD,,-0.8485,USD,-19.322176909014217,0,Health technology,
MDCN,Medican Enterprises Inc,0.000001,USD,0,100000,0.03492315160489343,28814,USD,,,,,0,Health technology,
PRFX,PainReform Ltd.,3.16,USD,-9.19540229885057,144871,0.03224160414349046,2764564,USD,,-8.2864,USD,9.413500956545509,0,Health technology,
NMTRQ,"9 Meters Biopharma, Inc.",0.000001,USD,0,160,0.044814161274962884,14.4597,USD,,,,,0,Health technology,
ALST,"Allstar Health Brands, Inc.",0.0004,USD,-27.272727272727277,9152,0.0030733617012588324,6759,USD,,-0.0026,USD,-8.33333333333334,0,Health technology,
ECGS,Eco-Growth Strategies Inc.,0.435,USD,-4.185022026431722,271571,0.9003277795035535,18387079,USD,,-0.0294,USD,4.854368932038839,0,Health technology,
CLNN,Clene Inc.,4.43,USD,-1.7738359201773852,51898,1.1073864885106897,36883482,USD,,-0.2792,USD,41.8212127526568,0,Health technology,Strong buy
NUMD,Nu-Med Plus Inc.,0.0101,USD,0,5000,0.14290981533193664,843840,USD,,-0.0014,USD,-366.66666666666674,0,Health technology,
INFIQ,"Infinity Pharmaceuticals, Inc.",0.000001,USD,0,1600,0.06472649012516485,91,USD,,,,,0,Health technology,
QBIO,Q BioMed Inc.,0.0003,USD,0,1404,0.08003009678853586,43528,USD,,,,,0,Health technology,
ERNA,Eterna Therapeutics Inc.,0.3149,USD,-7.0817350250811355,586147,0.8773523536334085,16177897.999999998,USD,,-8.3085,USD,-109.64648885973102,0,Health technology,
CFRXQ,ContraFect Corporation,0.0001,USD,0,3886,0.42588168248471164,1070.48,USD,,,,,0,Health technology,
SLRX,"Salarius Pharmaceuticals, Inc.",1.34,USD,-0.7407407407407414,47057,0.696256752537889,2121980,USD,,-8.1934,USD,85.65950289403813,0,Health technology,
UAHC,United American Healthcare Corp.,0.017335,USD,0.2023121387283255,55200,15.793991416309012,1214194.9999999998,USD,,,,,0,Health technology,
VAXX,"Vaxxinity, Inc.",0.005,USD,2400,9216,1.2442452307983098,703294,USD,,,,,0,Health technology,
CLRB,"Cellectar Biosciences, Inc.",0.3114,USD,-6.877990430622,648437,0.41254521419507184,14349272.999999998,USD,,-1.8674,USD,46.26496316758748,0,Health technology,Buy
EFTR,"eFFECTOR Therapeutics, Inc.",0.0002,USD,0,100,0.11760555098205547,941,USD,,,,,0,Health technology,
BIIO,BIONOVATE TECHNOLOGIES CORP,0.0001,USD,9900.000000000002,697,0.9268617021276596,775,USD,,,,,0,Health technology,
INTI,Inhibitor Therapeutics Inc.,0.065925,USD,0,500,0.010922873589583947,11360430,USD,,-0.0179,USD,-178.85462555066076,0,Health technology,
CYIO,CYIOS Corp.,0.0068,USD,-6.721536351165981,225157,0.19276749264591123,530435,USD,,-0.002,USD,85.07462686567165,0,Health technology,
NXL,"Nexalin Technology, Inc.",2.87,USD,-11.419753086419755,302950,1.0039841218394965,38181109.99999999,USD,,-0.642,USD,-2.6378896882494116,0,Health technology,Neutral
SMFL,"Smart for Life, Inc.",0.008,USD,0,102,0.027860479090983586,56726,USD,,,,,0,Health technology,
RNGE,Range Impact Inc.,0.1697,USD,-9.251336898395728,455,0.035559654250746364,17772203,USD,,-0.0726,USD,-293.6,0,Health technology,
SCNI,Scinai Immunotherapeutics Ltd.,3.52,USD,4.277758028202396,5848,0.1549754869484564,3002546,USD,11.533420707732633,0.3052,USD,,0,Health technology,
NUWE,"Nuwellis, Inc.",1.3,USD,-4.411764705882357,122907,0.6108430645180527,5686158,USD,,-116.5998,USD,79.45880373223252,0,Health technology,Buy
RGIN,REGENICIN INC,0.000001,USD,-99,2000,0.0277076236140993,153.483,USD,,,,,0,Health technology,
SYRS,"Syros Pharmaceuticals, Inc.",0.1743,USD,-0.8532423208191133,595288,0.4051591072762203,4676897,USD,,-3.0312,USD,19.372256949062375,0,Health technology,Buy
RGBP,"Regen Biopharma, Inc.",0.066,USD,-20.481927710843372,16758,1.6503678317132933,661097.9999999999,USD,,-0.0881,USD,26.522101751459555,0,Health technology,
VGLS,VG Life Sciences Inc.,0.0001,USD,0,465597,0.19012351778958753,2109550,USD,,0,USD,,0,Health technology,
PPCBD,"Propanc Biopharma, Inc.",8.89,USD,0,286,0.4403972405692149,136657,USD,,-659.868,USD,98.23856272261929,0,Health technology,
MDAI,"Spectral AI, Inc.",1.95,USD,-2.010050251256283,401627,0.5982078504437924,41444709.00000001,USD,,-0.6608,USD,37.987987987987985,0,Health technology,Strong buy
ANVS,"Annovis Bio, Inc.",2.13,USD,-4.48430493273543,381661,0.6156402474039491,41505674,USD,,-3.8504,USD,9.735799517078084,0,Health technology,Strong buy
BNGI,BANGI INC,0.000001,USD,0,3000000,0.9790389394789131,525.369,USD,,,,,0,Health technology,
AKTX,Akari Therapeutics Plc,0.97,USD,-8.056872037914689,29967,1.0659633047103414,11780278,USD,,,,,0,Health technology,
TSOI,"Therapeutic Solutions International, Inc.",0.0004,USD,100,174550611,6.118648461572623,2049081.9999999998,USD,,-0.0006,USD,33.333333333333336,0,Health technology,
ALUR,"Allurion Technologies, Inc.",3.55,USD,-1.3888888888888962,198146,0.4111634531704112,17015828,USD,,-11.8913,USD,87.86754315529785,0,Health technology,Buy
COEP,"Coeptis Therapeutics Holdings, Inc.",10.52,USD,-4.623753399818675,89416,1.1997171642902489,34103929,USD,,-6.3496,USD,65.92721379739636,0,Health technology,
PREDQ,PREDICTIVE TECHNOLOGY GROUP INC,0.000001,USD,0,18926,1.3673274765923014,299.597,USD,,,,,0,Health technology,
NRSN,NeuroSense Therapeutics Ltd.,1.09,USD,-0.9090909090909097,108062,0.8269143945944705,25319546,USD,,-0.6985,USD,24.34744936640312,0,Health technology,Buy
NEUP,Neuphoria Therapeutics Inc.,4.88,USD,-3.3663366336633653,30682,0.06671548959628018,8574292,USD,,-0.0629,USD,56.01398601398601,0,Health technology,Strong buy
VYNE,VYNE Therapeutics Inc.,2.74,USD,1.4814814814814827,67716,0.8527647227721276,40418925,USD,,-0.8519,USD,91.59356220211369,0,Health technology,Strong buy
TLPH,"Talphera, Inc.",0.6005,USD,-1.879084967320254,48096,1.1186599153841323,10226046,USD,,-0.6798,USD,69.54028138722109,0,Health technology,Strong buy
OMID,Omid Hldgs Inc,0.027,USD,9.090909090909085,11050,0.19206301752727123,2138322,USD,,-0.0044,USD,-154.32098765432102,0,Health technology,
NMTC,NeuroOne Medical Technologies Corporation,1.15,USD,2.6785714285714106,206644,0.6994082019119631,35491924,USD,,-0.2655,USD,61.218229623137596,0,Health technology,
CBDX,CURATIVE BIOSCIENCES INC,0.0001,USD,0,1060,0.16577782643374359,25789,USD,,,,,0,Health technology,
INND,"Innerscope Hearing Technologies, Inc.",0.02196,USD,-0.4081632653061215,307211,1.4941813157176702,75681,USD,0.024081587893409365,0.9119,USD,,0,Health technology,
PYPD,PolyPid Ltd.,2.99,USD,-0.33333333333332626,6219,0.4853096102071879,30470805,USD,,-4.9769,USD,34.972234925197625,0,Health technology,Strong buy
CBDL,CBD Life Sciences Inc.,0.0006,USD,19.999999999999986,22320785,0.8528545068084511,1126183,USD,,-0.0002,USD,,0,Health technology,
DRIO,DarioHealth Corp.,0.69,USD,-0.9900990099009925,198193,0.20878490897414936,26488017.999999996,USD,,-0.9721,USD,52.640553444411964,0,Health technology,Buy
SQZB,SQZ Biotechnologies Company,0.03,USD,0,500,0.547105810263705,884733.9999999999,USD,,,,,0,Health technology,
SBFM,Sunshine Biopharma Inc.,2.45,USD,-0.8097165991902842,30745,0.5159743095308819,6635436.000000001,USD,,-155.5854,USD,93.4031494861097,0,Health technology,Strong buy
ALVR,"AlloVir, Inc.",9.63,USD,-2.0345879959308166,5100,0.4459367294475633,29633251.999999996,USD,,-20.1597,USD,48.98474074448971,0,Health technology,
AVVH,"AVVAA World Health Care Products, Inc.",0.0038,USD,11.764705882352947,571073,0.915033276675819,3672482,USD,,0,USD,100,0,Health technology,
BRTX,"BioRestorative Therapies, Inc.",1.8,USD,-8.163265306122446,394244,0.2584203547488683,12455854,USD,,-0.7146,USD,82.66207298136646,0,Health technology,Strong buy
AIBT,Aibotics Inc.,0.0787,USD,67.4468085106383,540261,1.0396414277079533,471484,USD,,-0.1366,USD,-34.846989141164855,0,Health technology,
RAFA,"Rafarma Pharmaceuticals, Inc. (WY)",0.178,USD,25.352112676056343,53095,1.5911617773542273,16583726,USD,,,,,0,Health technology,
GBIM,GLOBEIMMUNE INC,0.0001,USD,9900.000000000002,13249,4.9606859367979625,575.2,USD,,,,,0,Health technology,
ATRA,"Atara Biotherapeutics, Inc.",7.11,USD,-5.452127659574459,102291,1.0314233684834613,40951822.00000001,USD,,-25.6572,USD,-38.55275947726536,0,Health technology,Buy
FRTX,"Fresh Tracks Therapeutics, Inc.",0.91,USD,0,7438,5.359561896526877,5435709,USD,,,,,0,Health technology,
BBLG,Bone Biologics Corp,1.01,USD,-0.980392156862746,98507,0.4304132416290573,2488168.9999999995,USD,,-5.4188,USD,90.91640572091433,0,Health technology,
SNPX,"Synaptogenix, Inc.",2.87,USD,1.056338028169023,5849,0.9694046671970299,3890608.9999999995,USD,,-7.4527,USD,71.7299193930773,0,Health technology,
ENZ,"Enzo Biochem, Inc.",0.5164,USD,-2.0671344585624922,73058,0.3100966691072698,26978840.000000004,USD,,-0.4403,USD,19.32942469769145,0,Health technology,
SDCCQ,"SmileDirectClub, Inc.",0.0004,USD,39900,84160,2.1142381984761203,161042.99999999997,USD,,,,,0,Health technology,
IMMX,"Immix Biopharma, Inc.",1.76,USD,-1.1235955056179785,80318,0.9564684096768623,48413441,USD,,-0.8754,USD,6.264053967234179,0,Health technology,Strong buy
AXIM,"Axim Biotechnologies, Inc.",0.0034,USD,6.249999999999989,14268,0.08186046084662581,1026659.9999999999,USD,,-0.0187,USD,43.84384384384384,0,Health technology,
LTUS,"Lotus Pharmaceuticals, Inc.",0.003,USD,11.111111111111107,23647,0.24368201285237903,83448,USD,,0,USD,,0,Health technology,
CASI,"CASI Pharmaceuticals, Inc.",2.45,USD,-0.4065040650406418,6957,0.6891120884345655,32833368.999999996,USD,,-2.2228,USD,26.299734748010618,0,Health technology,
DWTX,"Dogwood Therapeutics, Inc.",5.36,USD,-8.84353741496598,155642,0.8780980428662503,7140474.000000001,USD,,-6.3082,USD,25.17673293163163,0,Health technology,Strong buy
SLGL,Sol-Gel Technologies Ltd.,0.58,USD,-3.3333333333333366,22159,0.3942026819800684,16157418,USD,,-0.3435,USD,68.26789838337183,0,Health technology,Buy
EVLO,"Evelo Biosciences, Inc.",0.0025,USD,400,404,0.017049291019581365,47457,USD,,,,,0,Health technology,
MTEM,"Molecular Templates, Inc.",0.0005,USD,0,6795,0.4442831643161178,3292,USD,,-2.7034,USD,78.25747766151669,0,Health technology,
IDXG,"Interpace Biosciences, Inc.",1.253,USD,-0.5555555555555649,13145,4.13468797181681,5519208,USD,1.171575502571295,1.0695,USD,,0,Health technology,
RMSL,"RemSleep Holdings, Inc.",0.013,USD,2.3622047244094486,2269550,1.6951542660965337,19735633,USD,,-0.0012,USD,-49.99999999999998,0,Health technology,
CPHI,"China Pharma Holdings, Inc.",0.208,USD,-4.587155963302757,1106069,2.8667738313571283,4004699.9999999995,USD,,-0.3425,USD,81.79934105643532,0,Health technology,
OGEN,Oragenics Inc.,0.2857,USD,1.0254596888260303,453978,0.2042215448696027,3591276.9999999995,USD,,-5.7251,USD,-22.54066780821919,0,Health technology,
BJDX,"Bluejay Diagnostics, Inc.",3.45,USD,-2.2662889518413496,19585,1.0033196381184692,1907345.9999999998,USD,,-1402.0135,USD,63.82188202847361,0,Health technology,
TXTM,"ProText Mobility, Inc.",0.0008,USD,14.285714285714294,2257557,0.5116219904468818,1557352,USD,,0,USD,-100,0,Health technology,
APRE,"Aprea Therapeutics, Inc.",2.62,USD,-7.746478873239428,20263,0.6095308570672249,14239444,USD,,-2.8123,USD,86.90076947440986,0,Health technology,Strong buy
GRTSQ,"Gritstone bio, Inc.",0.000001,USD,-99,3010,0.015700707992390633,118,USD,,-1.1534,USD,11.9474769066341,0,Health technology,
SABS,"SAB Biotherapeutics, Inc.",1.82,USD,-6.666666666666661,70909,0.47445907490215944,16797281,USD,,-6.3106,USD,-17.732878117945557,0,Health technology,Strong buy
VERO,Venus Concept Inc.,0.3101,USD,-2.114898989899002,30311,0.5241107184108782,2249861,USD,,-8.0166,USD,-15.205863332614793,0,Health technology,Neutral
SONX,"Sonendo, Inc.",2.92,USD,12.394149345650503,1936,2.092972972972971,1220703.474048443,USD,,-80.512,USD,38.07055058997277,0,Health technology,Neutral
RGTPQ,REGENETP INC.,0.15,USD,0,1778,0.5726247987117552,1106435,USD,,,,,0,Health technology,
KLYG,"Kelyniam Global, Inc.",0.3,USD,-11.686782455107451,28500,0.37978580080834407,3780000,USD,41.666666666666664,0.0072,USD,,0,Health technology,
SRKE,Strake Inc.,0.2779,USD,0,360,0.2270433905146317,60510.00000000001,USD,,,,,0,Health technology,
MTVA,MetaVia Inc.,1.6038,USD,-2.2073170731707323,19514,0.8558021226208228,13818357.000000002,USD,,-4.7704,USD,-65.48948865607439,0,Health technology,Strong buy
KVMD,KELVIN MEDICAL INC,0.000001,USD,-99,2500,0.3705405445463843,67,USD,,,,,0,Health technology,
IGC,"IGC Pharma, Inc.",0.296,USD,-0.1012487343908277,329029,0.8889629175731129,23586808.999999996,USD,,-0.1224,USD,50.62525211778943,0,Health technology,Strong buy
PRLD,Prelude Therapeutics Incorporated,0.8709,USD,-3.5013850415512424,161152,0.6642364528770994,47930127,USD,,-1.9013,USD,12.471227327133787,0,Health technology,Neutral
LGVN,Longeveron Inc.,1.56,USD,-4.878048780487796,102623,0.5864111111999991,23145368.000000004,USD,,-6.3315,USD,35.29778449967299,0,Health technology,Strong buy
CALC,"CalciMedica, Inc.",2.35,USD,-3.688524590163929,15604,0.8463875027120851,31682504.999999996,USD,,-1.5674,USD,94.80067139473633,0,Health technology,Strong buy
OSRH,"OSR Holdings, Inc.",4.22,USD,22.31884057971013,24838212,5.609379919711438,9789353,USD,,-0.1073,USD,-304.38095238095235,0,Health technology,
BGMD,BG MEDICINE INC,0.000001,USD,0,300,0.009979541939024998,11.373999999999999,USD,,,,,0,Health technology,
EAPH,EASTON PHARMACEUTICALS INC,0.000001,USD,0,3370000,8.215746978396973,932.7289999999999,USD,,,,,0,Health technology,
PHGE,BiomX Inc.,0.9588,USD,4.91863553248834,15920,0.22315389909575015,17427725.999999996,USD,,-4.3543,USD,-21.262671271025958,0,Health technology,Strong buy
BCLI,Brainstorm Cell Therapeutics Inc.,1.73,USD,-3.8888888888888924,12795,0.4622254012636711,9866927.000000002,USD,,-3.4922,USD,46.67257123660019,0,Health technology,Strong buy
NBY,"NovaBay Pharmaceuticals, Inc.",0.63,USD,-2.0979020979020913,82158,1.079947788984421,3421626.9999999995,USD,,-35.4691,USD,85.16998918347576,0,Health technology,Strong buy
AEON,"AEON Biopharma, Inc.",0.1203,USD,12.115563839701768,19001059,2.527599650316766,9620475,USD,,-0.2414,USD,-261.687876758205,0,Health technology,
LIXT,"Lixte Biotechnology Holdings, Inc.",1.2701,USD,-6.610294117647066,46274,0.16057046688758958,3409042,USD,,-1.7786,USD,46.00157872366264,0,Health technology,
MTNB,"Matinas Biopharma Holdings, Inc.",0.64,USD,9.965635738831624,717115,1.5574349402818397,3255669.9999999995,USD,,-4.5581,USD,6.873020737562576,0,Health technology,Neutral
NNVC,"NanoViricides, Inc.",1.5,USD,3.448275862068969,422865,1.6038001338064598,23461500,USD,,-0.7178,USD,10.230115057528764,0,Health technology,
SNYR,Synergy CHC Corp.,3.87,USD,-0.13160950685143877,4060,0.1911577757898206,33683776.00000001,USD,,,,,0,Health technology,Strong buy
AVOA,Avoca LLC,1050,USD,-12.5,1,0.06410256410256411,8460899,USD,,,,,,Health technology,
ULGX,UROLOGIX,0.02005,USD,19949.999999999996,1000,0.2644872913856489,437450.99999999994,USD,,,,,0,Health technology,
EVGN,Evogene Ltd.,1.417,USD,2.458423716558209,17467,0.8110266565754588,7602826.000000001,USD,,-4.4463,USD,6.182347604076554,0,Health technology,Strong buy
ADLI,AMERICAN MEDICAL TECHNOLOGIES,0.000001,USD,0,94819,3.980228775317452,10.389,USD,,,,,0,Health technology,
CVM,Cel-Sci Corporation,0.396,USD,-6.382978723404248,2040491,1.2842509605490589,30575770,USD,,-0.4704,USD,30.955526199911937,0,Health technology,
HSTOQ,HISTOGEN INC,0.027,USD,-5.923344947735192,35680,58.07291666666667,115337.52,USD,,,,,0,Health technology,
ICCC,ImmuCell Corporation,5.02,USD,0.19960079840318934,3235,0.8302109531386337,44736175.00000001,USD,,-0.4856,USD,40.31465093411996,0,Health technology,
FITX,CREATIVE EDGE NUTRITION INC,0.000001,USD,0,4765078,18.35491782408274,4630,USD,,,,,0,Health technology,
MAIA,"MAIA Biotechnology, Inc.",1.85,USD,-2.631578947368412,68356,0.54437826468876,46864329.5,USD,,-1.3411,USD,8.20670773442848,0,Health technology,Strong buy
NEPH,"Nephros, Inc.",1.5267,USD,2.463087248322145,4706,0.16304103049137503,16097868,USD,,-0.0883,USD,50.476724621424566,0,Health technology,Strong buy
HCWB,HCW Biologics Inc.,0.39,USD,-0.25575447570332505,156899,0.21048297766760032,17370753,USD,,-1.0045,USD,-82.73603783882118,0,Health technology,Strong buy
ONCO,"Onconetix, Inc.",0.4011,USD,-4.499999999999994,469598,1.291688488299937,5834081,USD,,-88.8403,USD,-97.16350933882538,0,Health technology,
TSTS,THAT MARKETING SOLUTION INC,0.000001,USD,0,100000,0.8599561422367459,1275.3594,USD,,,,,,Health technology,
VTAK,"Catheter Precision, Inc.",0.347,USD,-2.528089887640452,134135,0.6796284248692271,2777608,USD,,-12.1337,USD,95.81596551724138,0,Health technology,
IRD,"Opus Genetics, Inc.",1.1,USD,-0.9009009009009016,121552,0.651576569574153,34725303,USD,,-1.0869,USD,-182.63514027218125,0,Health technology,Strong buy
NTRR,Neutra Corp.,0.0001,USD,-50,90940,0.05781421699530728,291789.99999999994,USD,,0,USD,100,0,Health technology,
PLUR,Pluri Inc.,4.33,USD,-4.625550660792951,4224,1.2235321379949597,30297615,USD,,-3.6828,USD,21.38831967213115,0,Health technology,
BIVI,BioVie Inc.,1.48,USD,-9.202453987730056,598170,1.3340592002290896,27308932,USD,,-3.952,USD,66.72056049582322,0,Health technology,
HXBM,"Helix BioMedix, Inc.",7.19,USD,0,127,0.5478861087144089,1615650,USD,,,,,0,Health technology,
PLPL,"Plandai Biotechnology, Inc.",0.0001,USD,0,10000,0.003961924636428043,774966,USD,,-0.0001,USD,0,0,Health technology,
ELOX,"Eloxx Pharmaceuticals, Inc.",0.0001,USD,0,250,0.09007710600273834,313.99999999999994,USD,,,,,0,Health technology,
GPFT,GRAPEFRUIT USA INC.,0.0005,USD,-9.090909090909093,41812,0.08598955547315541,358700.99999999994,USD,,-0.0011,USD,75,0,Health technology,
PRPH,"ProPhase Labs, Inc.",0.534,USD,-9.491525423728804,14430663,0.2909164103104587,15952731,USD,,-1.5032,USD,-141.82754182754184,0,Health technology,
CNBX,CNBX Pharmaceuticals Inc.,0.01064,USD,-29.066666666666663,112897,2.0771758489232988,331024.8621359223,USD,,-0.0178,USD,98.71517251335355,0,Health technology,
NAOV,"NanoVibronix, Inc.",0.3838,USD,-0.3116883116883206,234294,0.11341934835502879,3345326.0000000005,USD,,-1.2346,USD,70.52053486150908,0,Health technology,
VDRM,"ViaDerma, Inc.",0.0143,USD,-2.621722846441947,312534,0.14844463569949715,17642098,USD,,-0.0002,USD,-100,0,Health technology,
AFFY,AFFYMAX INC,0.0008,USD,0,5000,0.23072734488200605,29992,USD,,,,,0,Health technology,
AIM,AIM ImmunoTech Inc.,0.1383,USD,-3.1512605042016832,363576,0.16895813841568427,9508724,USD,,-0.4726,USD,-10.16317016317017,0,Health technology,Strong buy
BSGM,"BioSig Technologies, Inc.",0.925,USD,12.134804218693185,4326935,27.72933278134449,15942309.999999998,USD,,-1.4514,USD,69.4968685637426,0,Health technology,Strong buy
ABMC,American Bio Medica Corp.,0.0001,USD,0,1750,0.023988770513825756,4810,USD,,,,,0,Health technology,
SNSE,"Sensei Biotherapeutics, Inc.",0.4503,USD,-5.1199012218736275,50788,0.4012799747165488,11325666,USD,,-1.1882,USD,9.608216051730702,0,Health technology,Strong buy
AHFD,"Active Health Foods, Inc.",0.0001,USD,9900.000000000002,783349,0.9275888863022176,488.20000000000005,USD,,,,,0,Health technology,
OCEA,"Ocean Biomedical, Inc.",0.1266,USD,-9.117013639626718,20060857,0.13095796354861167,16731874.999999998,USD,,-0.8392,USD,78.1156283412001,0,Health technology,
STSN,"Stemsation International, Inc.",0.00686,USD,37.199999999999996,247940,0.8284737824836972,604647,USD,,-0.0028,USD,-459.99999999999994,0,Health technology,
CTTH,"CTT Pharmaceutical Holdings, Inc.",0.07,USD,-6.666666666666654,54701,1.5713982028359341,1494429.9999999998,USD,,-0.0041,USD,-272.7272727272727,0,Health technology,
RGRX,"RegeneRx Biopharmaceuticals, Inc.",0.0014,USD,0,211,0.49693829486575597,2095.758,USD,,,,,0,Health technology,
ICU,SeaStar Medical Holding Corporation,1.75,USD,-4.371584699453555,166594,0.7205912694585039,15257009.999999998,USD,,-12.0364,USD,84.28863261083808,0,Health technology,Strong buy
PEPG,PepGen Inc.,1.37,USD,-4.8611111111111,210864,0.8186340337362756,44656160,USD,,-2.9763,USD,4.489442269430715,0,Health technology,Buy
RSPI,RespireRx Pharmaceuticals Inc.,0.002,USD,11.111111111111116,1584001,2.169312546109775,730837,USD,,,,,0,Health technology,
TCRT,"Alaunos Therapeutics, Inc.",1.68,USD,4.347826086956511,11188,1.6426369108794574,2690103.0000000005,USD,,-7.3568,USD,68.32106101709512,0,Health technology,
RLYB,Rallybio Corporation,0.754,USD,-2.0906375795351257,52912,0.6050660790432747,31281641,USD,,-1.5898,USD,11.746419451537681,0,Health technology,Strong buy
GRTX,"Galera Therapeutics, Inc.",0.0412,USD,-5.1783659378596125,35128,0.2971032266249419,3109050,USD,,-0.3606,USD,80.98702942106928,0,Health technology,
OTLC,"Oncotelic Therapeutics, Inc.",0.03425,USD,-13.94472361809045,129917,0.7965232233694716,13949669,USD,,-0.0115,USD,63.722397476340696,0,Health technology,
NLSP,NLS Pharmaceutics Ltd.,1.95,USD,-4.8780487804877986,96697,0.0182909191526884,4821253.999999999,USD,,-0.1891,USD,61.70514378290807,0,Health technology,
PMCB,"PharmaCyte Biotech, Inc.",1.76,USD,-2.7624309392265216,60469,1.5497202666372794,12263916,USD,3.2293577981651373,0.545,USD,,0,Health technology,
GLMD,Galmed Pharmaceuticals Ltd.,2.7031,USD,6.003921568627461,28467,1.427418141703856,4479015.000000001,USD,,-12.0375,USD,73.90209953950621,0,Health technology,
NAVB,"Navidea Biopharmaceuticals, Inc.",0.0008,USD,0,190,0.028567991820532868,80068,USD,,,,,0,Health technology,
APVO,Aptevo Therapeutics Inc.,3.47,USD,1.7595307917888579,29170,0.6578205550318649,5060804.000000001,USD,,-452.2643,USD,83.03996812177328,0,Health technology,Strong buy
GRI,"GRI Bio, Inc.",0.415,USD,-4.641544117647058,329193,1.9212425544431724,3707347.0000000005,USD,,-51.8753,USD,95.31275003227972,0,Health technology,Strong buy
HSDT,"Helius Medical Technologies, Inc.",0.538,USD,-0.18552875695732854,166383,0.8739305206773443,3052731,USD,,-6.1786,USD,71.24841783932693,0,Health technology,Neutral
IBIO,"iBio, Inc.",3.48,USD,-4.1322314049586755,261883,0.8024632532850577,34363872,USD,,-2.6962,USD,89.7187352236848,0,Health technology,Strong buy
GSTC,GlobeStar Therapeutics Corporation,0.0003,USD,0,330015,0.0854808669489911,372332,USD,,-0.0009,USD,62.5,0,Health technology,
ANTX,"AN2 Therapeutics, Inc.",1.13,USD,0,342633,2.1174653673874997,33763146.99999999,USD,,-2.0377,USD,28.821433561548133,0,Health technology,Neutral
DMKPQ,DMK Pharmaceuticals Corporation,0.000001,USD,0,1701,0.3253260911142562,10.102,USD,,,,,0,Health technology,
MBRX,"Moleculin Biotech, Inc.",1.28,USD,-8.571428571428562,1675488,0.06225728102444196,5319546,USD,,-11.6911,USD,13.51713220499467,0,Health technology,Buy
CLDI,"Calidi Biotherapeutics, Inc.",1.05,USD,-16.666666666666664,1304783,0.731904918433721,27211112,USD,,-5.8094,USD,45.2263770247591,0,Health technology,Buy
NXEN,"Nexien BioPharma, Inc.",0.007,USD,0,184,0.00812871645800016,495404.99999999994,USD,,-0.0032,USD,25.581395348837205,0,Health technology,
KAPA,"Kairos Pharma, Ltd.",1.27,USD,-4.5112781954887256,121246,0.6218926780428482,16315416.950000001,USD,,-0.2134,USD,-207.93650793650795,0,Health technology,Strong buy
SRZN,"Surrozen, Inc.",11.2,USD,-3.0303030303030427,8083,0.33217853723087293,36397737.99999999,USD,,-16.9927,USD,2.1231129005316465,0,Health technology,Strong buy
ARTL,"Artelo Biosciences, Inc.",1.16,USD,-3.3333333333333366,17974,0.3826168403350551,3744132.0000000005,USD,,-2.8447,USD,14.282701057643058,0,Health technology,Strong buy
TSBX,Turnstone Biologics Corp.,0.3886,USD,-4.403444034440337,75544,0.29747014135186994,8987716.000000002,USD,,-3.2484,USD,,0,Health technology,Neutral
SCPX,"Scorpius Holdings, Inc.",0.215,USD,5.911330049261075,2197221,1.2665093670764664,1245095.0000000002,USD,,-101.0135,USD,74.78734344034386,0,Health technology,
CGTX,"Cognition Therapeutics, Inc.",0.5832,USD,-4.33070866141732,516985,0.9077644203966712,24230791,USD,,-0.9574,USD,-23.90319658340882,0,Health technology,Strong buy
