Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
LICY,Li-Cycle Holdings Corp.,0.9051,USD,0.01104972375690486,541177,0.554504856939454,32065696.999999996,USD,,-1.312,USD,87.68190780208431,0,Distribution services,Neutral
HDSN,"Hudson Technologies, Inc.",5.78,USD,-3.020134228187915,527206,1.396389822468218,261247393,USD,8.851454823889739,0.653,USD,-42.13045019496632,0,Distribution services,Neutral
WCRS,"Western Capital Resources, Inc.",9,USD,0,5479,2.781218274111675,81972450,USD,,,,,1.11111,Distribution services,
UNVC,"UNIVEC, Inc.",0.0024,USD,4.347826086956514,80000,0.06545103370908226,5469657.000000001,USD,,-0.0005,USD,54.545454545454554,0,Distribution services,
VNTA,Ventana Global Inc.,0.008,USD,12.676056338028166,2251,2.2564719444653285,22027,USD,13.333333333333334,0.0006,USD,,0,Distribution services,
SAG,SAG Holdings Limited,3.05,USD,9.712230215827338,548549,2.7678144796494246,30118750,USD,,,,,0,Distribution services,
CSOC,Caduceus Software Systems Corp.,0.00698,USD,-4.383561643835616,25500,0.348713179990701,1931366,USD,,-0.0212,USD,-3128.5714285714284,0,Distribution services,
YI,"111, Inc.",8.36,USD,1.9512195121951237,50694,1.489304820689392,71615370,USD,,-4.1534,USD,16.517928927480295,0,Distribution services,
ELGL,ELEMENT GLOBAL INC,0.000001,USD,-99,13800,0.533500342136089,816.958,USD,,,,,0,Distribution services,
SHRG,Sharing Services Global Corp.,2.2,USD,10.000000000000009,157,0.1808130830358171,681233.9999999999,USD,,-1.6948,USD,-2159.7333333333336,0,Distribution services,
WILC,"G. Willi-Food International, Ltd.",17.44,USD,0.22988505747127988,5390,0.5821300126362173,241840780,USD,15.727297321670125,1.1089,USD,62.57147045887699,2.23624,Distribution services,
PUDA,PUDA COAL INC,0.000001,USD,0,250,0.1781515000356303,30.023,USD,,,,,0,Distribution services,
BEUT,SCIENCE TO CONSUMERS INC,0.000101,USD,0.9999999999999971,1200,0.04333694474539545,3223.9999999999995,USD,,,,,0,Distribution services,
JACO,JACO ELECTRONICS INC,0.000001,USD,0,1000,0.027258428987703722,6.294,USD,,,,,0,Distribution services,
AMMX,AmeraMex International Inc.,0.209,USD,-1.7395392571697268,5000,0.3626236546662406,2949614.950980392,USD,,-0.1197,USD,-192.66503667481663,0,Distribution services,
AENT,Alliance Entertainment Holding Corporation,4.18,USD,-3.464203233256359,75217,0.6579789914202137,213001801.00000003,USD,32.30293663060278,0.1294,USD,,0,Distribution services,Strong buy
GRNL,"Greenlite Ventures, Inc.",0.24,USD,9.090909090909086,6000,0.35625857247190007,18728562,USD,,,,,0,Distribution services,
GRNH,"GreenGro Technologies, Inc.",0.000001,USD,0,267076,3.092958053125836,385,USD,,,,,0,Distribution services,
DTCK,Davis Commodities Limited,0.918,USD,-1.2903225806451624,10872,1.4702024368145614,22491574.668,USD,64.1958041958042,0.0143,USD,-91.30170316301702,0,Distribution services,
PHRX,PHARMAGEN INC,0.000001,USD,0,1000,0.009335481738864171,517.076,USD,,,,,0,Distribution services,
DTC,"Solo Brands, Inc.",0.83,USD,-4.88196195278479,910687,4.092811568436139,76086044,USD,,-3.4445,USD,-1009.0789126418581,0,Distribution services,Neutral
TXRP,"TX Rail Products, Inc.",0.1599,USD,14.214285714285694,46540,0.866410131823166,7683688,USD,4.950464396284829,0.0323,USD,,0,Distribution services,
AEYGQ,"ADDvantage Technologies Group, Inc.",0.0001,USD,0,737,1.294572281749517,148.99999999999997,USD,,,,,0,Distribution services,
MSN,Emerson Radio Corporation,0.471,USD,-1.854553031881646,3724,0.2372110503149862,9911089,USD,,-0.1546,USD,-284.92822966507174,0,Distribution services,
OCLG,"Oncologix Tech, Inc.",0.0001,USD,0,20000,0.02426559568033572,73661.6,USD,,,,,0,Distribution services,
AIXN,"AiXin Life International, Inc.",0.0419,USD,-91.7843137254902,100,0.0771188401326444,1047493,USD,,-0.0941,USD,-48.89240506329113,0,Distribution services,
JWEL,Jowell Global Ltd.,2.927,USD,-4.032786885245895,688,0.08395567921120711,6352980,USD,,-3.7351,USD,-9.203871005467356,0,Distribution services,
ALTG,Alta Equipment Group Inc.,6.45,USD,-6.249999999999996,245028,2.606508932389566,214503264.00000003,USD,,-1.701,USD,-887.5,3.53488,Distribution services,Buy
EACO,EACO Corp.,47.9,USD,4.699453551912565,1247,3.4590846047156725,232870157.04948452,USD,11.684636776113576,4.0994,USD,10.154507591025135,0,Distribution services,
GNLN,"Greenlane Holdings, Inc.",0.74,USD,-0.6578064169687227,149266,0.31968210406876896,1938908.9999999998,USD,,-25.7926,USD,95.94854495326611,0,Distribution services,
DRNK,"NoHo, Inc.",0.0001,USD,0,24010000,1.009568917898412,917926,USD,,0,USD,,0,Distribution services,
WPUR,"WaterPure International, Inc.",0.0015,USD,-16.666666666666664,8243,0.043060373851597125,370050,USD,2.142857142857143,0.0007,USD,,0,Distribution services,
KAVL,"Kaival Brands Innovations Group, Inc.",0.94,USD,-3.4411915767848056,212865,0.6003653551692792,10849764,USD,,-1.8811,USD,54.65917855765522,0,Distribution services,
HTLM,HomesToLife Ltd,3.94,USD,-8.15850815850816,32450,0.16090140487503987,57868750,USD,,,,,0,Distribution services,
ARRT,"Artisan Consumer Goods, Inc.",0.26309,USD,-7.260793547841292,1000,0.21249468763280918,1157609,USD,,-0.0022,USD,73.8095238095238,0,Distribution services,
ZONE,CleanCore Solutions Inc.,1.08,USD,-1.0989010989010999,34935,0.29565943012671,8903791.08,USD,,-0.4189,USD,,0,Distribution services,
WLSI,WELLSTAR INTERNATIONAL INC,0.000001,USD,0,5000000,8.065428042751284,7371.3279999999995,USD,,,,,0,Distribution services,
STRH,Star8 Corp.,0.03,USD,0.33444816053511506,1111495,1.0128360575996944,5353800,USD,,,,,0,Distribution services,
JL,J-Long Group Limited,4.91,USD,-7.53295668549905,44180,0.3507576858249594,15417400,USD,722.0588235294118,0.0068,USD,,0,Distribution services,
UFG,Uni-Fuels Holdings Limited,4.39,USD,2.5700934579439116,245035,2.5780240637322773,140919000,USD,,,,,0,Distribution services,
RCON,"Recon Technology, Ltd.",2.1065,USD,1.27403846153846,12942,2.4674928503336293,31782783.999999996,USD,,-1.3932,USD,69.12644595133625,0,Distribution services,
OPTI,"Optec International, Inc.",0.0028,USD,16.66666666666668,1043597,1.0741392914406827,4788432,USD,,,,,0,Distribution services,
KAST,"Kasten, Inc.",0.0057,USD,62.857142857142854,2271606,15.287991730130912,356256.00000000006,USD,,-0.0015,USD,-178.94736842105266,0,Distribution services,
ACU,Acme,37.06,USD,-1.2786361214704234,4245,0.6768068111158941,138658251,USD,7.583384489461839,4.887,USD,196.55925723648278,1.619,Distribution services,Strong buy
PDRO,Pedro's List Inc.,0.0001,USD,9900.000000000002,13832,1.7335940241640486,6359,USD,,,,,0,Distribution services,
MWG,Multi Ways Holdings Limited,0.271,USD,-3.2142857142857166,11253,0.33461792360256204,8357640.000000001,USD,,,,,0,Distribution services,
CUBT,CURATIVE BIOTECHNOLOGY INC.,0.0164,USD,4.458598726114667,218199,1.145070375969995,14813519,USD,,-0.0071,USD,-20.338983050847467,0,Distribution services,
QURT,"Quarta-Rad, Inc.",0.65,USD,-13.33333333333333,7645,5.365288792195943,10188414,USD,,-0.0056,USD,-219.14893617021275,0,Distribution services,
SAPX,"Seven Arts Entertainment, Inc.",0.0004,USD,0,15648874,3.0403003418942305,65114,USD,,-0.0001,USD,-200,0,Distribution services,
CLOW,"Cloudweb, Inc.",0.03,USD,-8.53658536585367,5366,0.35181579171665917,834582,USD,,-0.0027,USD,22.857142857142854,0,Distribution services,
TAIT,Taitron Components Incorporated,2.6143,USD,-0.373461377234092,1899,0.31033975584644796,15741170.000000002,USD,11.723318385650224,0.223,USD,-22.650017343045437,7.65023,Distribution services,
USRI,USA RECYCLING INDUSTRIES INC,0.0001,USD,0,405,0.14175708785439273,43789.9,USD,,,,,0,Distribution services,
EOSS,EOS Inc,0.000001,USD,-99.90909090909092,1,0.00006823656251492674,604.7819999999999,USD,,-0.0016,USD,83.83838383838383,0,Distribution services,
CLHI,"CLST Holdings, Inc.",0.0589,USD,0,200,0.0111123458162018,1410596,USD,,,,,0,Distribution services,
FVTI,"Fortune Valley Treasures, Inc.",0.0015,USD,-99.39975990396158,389,0.2464052701589907,23482.5,USD,,-0.3386,USD,-59.943316013226266,0,Distribution services,
SINC,Sincerity Applied Materials Holdings Corp.,0.0007,USD,0,1351777,0.0756830890118703,1263564,USD,,-0.0197,USD,-19799.999999999996,0,Distribution services,
SPRS,"Surge Components, Inc.",2.26,USD,0.444444444444435,129,0.062046077629743644,12605598.000000002,USD,27.163461538461537,0.0832,USD,-76.67507709559854,0,Distribution services,
MCIC,"Multicorp International, Inc.",0.003,USD,66.66666666666667,7953081,1.069437163360329,3937161,USD,,0,USD,,0,Distribution services,
BGLC,BioNexus Gene Lab Corp,0.3513,USD,2.7192982456140276,37259,0.4171139996663894,6206649.999999999,USD,,-0.052,USD,72.4867724867725,0,Distribution services,
ILST,"International Star, Inc.",0.0011,USD,22.222222222222232,5037878,4.898511907279562,2130001,USD,,-0.0005,USD,44.44444444444444,0,Distribution services,
BSHI,"Boss Holdings, Inc.",15.2,USD,0.33003300330032304,100,0.055931539795290565,32011198.999999996,USD,,-0.4753,USD,-7.485300768882864,0,Distribution services,
BSSP,BASSLINE PRODUCTIONS INC,0.000001,USD,0,1660,0.0010040165500636523,371.887,USD,,,,,0,Distribution services,
VISL,"Vislink Technologies, Inc.",2.51,USD,0.39999999999999153,5008,0.12481339052285556,6185691,USD,,-3.5271,USD,31.79735086531954,0,Distribution services,
BIMI,BIMI INTERNATIONAL MEDICAL INC,0.0002,USD,0,448,0.3917453655121617,2317.92,USD,,,,,0,Distribution services,
AZLCZ,"Aztec Land & Cattle Co., Ltd.",950,USD,-4.9039529925224485,68,1.195079086115993,86450000,USD,,,,,0.417539,Distribution services,
NRBT,"Novus Robotics, Inc.",0.04,USD,0,176747,2.9957067869376495,1371866,USD,,-0.0003,USD,-101.59574468085107,0,Distribution services,
BLFE,BIOLIFE SCIENCES INC.,0.000001,USD,0,7029,0.06508321280886517,1566.83,USD,,,,,0,Distribution services,
INOW,INFONOW CORP,0.000001,USD,0,100,0.0008450356689555866,10.055,USD,,,,,0,Distribution services,
RGLG,"UHF Logistics Group, Inc.",0.15,USD,100,35920,1.1459562928696763,45500001,USD,,,,,0,Distribution services,
MYO,Myomo Inc.,5.74,USD,-2.7118644067796636,306922,1.1200645788271513,190831301,USD,,-0.2298,USD,53.855421686746986,0,Distribution services,Strong buy
COCM,COMERTON CORP,0.000001,USD,-99,120,0.019343606937907022,1.545,USD,,,,,0,Distribution services,
GYOG,GREEN ENERGY ENTERPRISES INC,0.000001,USD,0,288000,1.515815003200054,1505.77,USD,,,,,0,Distribution services,
EVI,"EVI Industries, Inc.",16.2,USD,-3.1100478468899495,10286,0.8473864151254273,206641409.00000003,USD,33.26488706365503,0.487,USD,-0.24580090126997836,0,Distribution services,
PYYX,"Pyxus International, Inc.",4.8,USD,-2.834008097166003,3350,0.1383480009746307,118117440,USD,12.167300380228136,0.3945,USD,,0,Distribution services,
JCTC,Jewett-Cameron Trading Company,4.868,USD,2.763293998437873,11887,1.0085438178223871,17126203.000000004,USD,,-0.3505,USD,-191.20478792609939,0,Distribution services,
IMJX,IMAGEXPRESS CORPORATION,0.000001,USD,0,6375,0.0011708923329143528,7856.433,USD,,,,,0,Distribution services,
RECT,Rectitude Holdings Ltd,3.91,USD,1.5584415584415598,15998,2.1295174708818636,56695000,USD,,,,,0,Distribution services,
DIT,AMCON Distributing Company,137.98,USD,-4.841379310344834,463,0.5623709461921536,89060840.99999999,USD,23.491155489725383,5.8737,USD,-64.84877137966943,0.521815,Distribution services,
CHNR,"China Natural Resources, Inc.",0.57,USD,-1.7241379310344844,454248,11.827342175563576,5623487,USD,,,,,0,Distribution services,
WGRX,WELLGISTICS HEALTH INC,3.81,USD,,396051,,197950485.48,USD,,-0.0693,USD,,0,Distribution services,
SFHG,Samfine Creation Holdings Group Limited,0.8502,USD,-2.275862068965522,173858,0.40389317917721557,15558660,USD,107.62025316455694,0.0079,USD,,0,Distribution services,
FTDL,FirsTime Design Ltd.,0.0003,USD,29899.999999999993,1700,0.15587035254206208,477.59999999999997,USD,,,,,0,Distribution services,
UGRO,"urban-gro, Inc.",0.744,USD,-5.222929936305737,40127,0.21896619275922394,9446239,USD,,-1.5965,USD,3.4939249229281306,0,Distribution services,Strong buy
TWG,Top Wealth Group Holding Limited,0.2077,USD,-2.304797742238953,1923670,0.5243459270630718,6023300,USD,,,,,0,Distribution services,
PGNT,"Paragon Technologies, Inc.",9,USD,-13.544668587896256,301,0.07837317085871999,13986000,USD,72.40547063555914,0.1243,USD,-92.79085952905695,0,Distribution services,
EHGO,Eshallgo Inc.,1.08,USD,-0.9174311926605512,76569,1.755581846445915,17452800,USD,,,,,0,Distribution services,
CIRX,CirTran Corp.,0.02,USD,100,60197,36.858314964486894,98907.99999999999,USD,0.005097489486427934,3.9235,USD,,0,Distribution services,
GRWG,GrowGeneration Corp.,1.34,USD,-3.597122302158261,2838444,4.808767054221803,79387656,USD,,-0.8787,USD,-57.13519313304721,0,Distribution services,Buy
ARTH,"Arch Therapeutics, Inc.",0.262425,USD,9.343750000000012,1241,0.5540425911871065,1166312,USD,,-2.8569,USD,44.16409334323574,0,Distribution services,
MALG,Microalliance Group Inc.,0.0221,USD,4.739336492890999,113,0.41180758017492713,13465884,USD,,,,,0,Distribution services,
COMS,COMSovereign Holding Corp.,0.0015,USD,0,736,0.2429123073368758,4042.86,USD,,,,,0,Electronic technology,
WLDS,Wearable Devices Ltd.,0.854,USD,-4.591665735671994,62568,0.23779589565682716,2977773,USD,,-4.3557,USD,60.45665002269632,0,Electronic technology,
AVNW,"Aviat Networks, Inc.",22.57,USD,-3.0914555603263154,677342,3.348568134662131,286277511,USD,,-0.2854,USD,-122.59341355288156,0,Electronic technology,Strong buy
JETR,"Star Jets International, Inc.",0.009025,USD,12.812499999999998,270,0.009022797601940904,975855.0000000001,USD,,,,,0,Electronic technology,
MSAI,"MultiSensor AI Holdings, Inc.",1.34,USD,-8.219178082191773,190711,0.591295283645691,43041970,USD,,,,,0,Electronic technology,Strong buy
USLG,"US Lighting Group, Inc.",0.0055,USD,-3.50877192982457,1818,0.0308231719722761,617768,USD,,-0.0147,USD,-15.748031496062993,0,Electronic technology,
VUZI,Vuzix Corporation,3.29,USD,-10.84010840108401,1939895,0.9874441713894758,242194947,USD,,-1.2154,USD,-87.44602097470698,0,Electronic technology,Strong buy
NSPT,Newron Sport,0.000001,USD,-99,1000,0.0005348837831260213,4985,USD,,0,USD,,0,Electronic technology,
USGA,US GLOBAL NANOSPACE INC,0.000001,USD,0,57130,2.443426528264282,218.664,USD,,,,,0,Electronic technology,
VOXX,VOXX International Corporation,7.45,USD,-0.1340482573726513,72208,0.40213229020710306,167832615,USD,,-3.0989,USD,-88.83066236061178,0,Electronic technology,
AAPJ,"AAP, Inc.",0.0002,USD,33.33333333333336,362800,0.16775301540437842,355976,USD,,,,,0,Electronic technology,
HDIH,H D INTERNATIONAL HOLDINGS GROUP,0.0002,USD,0,100,0.16297262059973924,11.4,USD,,,,,0,Electronic technology,
SGMA,"SigmaTron International, Inc.",1.45,USD,-0.6849315068493157,30615,1.0679564236105055,8872968,USD,,-2.54,USD,31.56958887871114,0,Electronic technology,
LTRX,"Lantronix, Inc.",2.91,USD,-4.5901639344262195,361282,0.5691265669482458,112877928.99999999,USD,,-0.1284,USD,48.49578820697955,0,Electronic technology,Strong buy
FEMY,Femasys Inc.,1.64,USD,-7.3446327683615875,488016,0.6371165676209176,37553487,USD,,-0.8231,USD,15.915823883951369,0,Electronic technology,Strong buy
FRTN,Fortran Corp.,0.0168,USD,-20.548593048001898,17621,4.011610700056915,390815.99999999994,USD,,-0.0009,USD,98.78048780487805,0,Electronic technology,
DTSS,Datasea Inc.,2.33,USD,4.017857142857136,50532,0.3486263849985512,17450306,USD,,-3.6961,USD,-958.7510741907762,0,Electronic technology,
VIAOY,VIA optronics AG,0.0211,USD,39.735099337748345,100,0.021565202389424422,477989,USD,,,,,0,Electronic technology,
TIKK,Tel-Instrument Electronics Corp.,3.3,USD,5.431309904153352,151,0.06044351933392043,10744427.318611985,USD,,-0.3865,USD,-182.73591806876374,0,Electronic technology,
SNWR,Sanwire Corp.,0.0003,USD,0,479444,0.06808194536088902,14002,USD,,-0.0003,USD,81.25000000000001,0,Electronic technology,
WELX,Winland Holdings Corporation,5.09,USD,-0.19607843137254485,1396,0.8578100036868624,19291100,USD,6.566894594245904,0.7751,USD,,0,Electronic technology,
FLXT,"Flexpoint Sensor Systems, Inc.",0.0018,USD,-15.887850467289722,90000,0.30596478345342454,226003.00000000003,USD,,-0.0046,USD,22.033898305084744,0,Electronic technology,
ALPP,Alpine 4 Holdings Inc.,0.0006,USD,19.999999999999986,61287,1.2854032785784997,16233,USD,,,,,0,Electronic technology,
GOGR,Go Green Global Technologies Corp.,0.051,USD,-2.85714285714286,5500,0.26327126513809773,5102042,USD,,-0.0374,USD,-21.428571428571434,0,Electronic technology,
SMRT,"SmartRent, Inc.",1.45,USD,-5.228758169934645,941493,0.9748277213452619,279225458,USD,,-0.1268,USD,52.06049149338374,0,Electronic technology,Neutral
MX,Magnachip Semiconductor Corporation,4.95,USD,-1.5904572564612338,401659,2.2120624507439555,184153762,USD,,-1.1526,USD,-76.88766114180481,0,Electronic technology,Buy
SMAA,SMA ALLIANCE INC,0.000001,USD,0,26000,0.01302515483026595,242.899,USD,,,,,0,Electronic technology,
SMME,"SmartMetric, Inc.",0.000001,USD,0,250000,0.14463465315539875,3455.0000000000005,USD,,-0.0103,USD,-1044.4444444444446,0,Electronic technology,
QBAK,Qualstar Corp.,6.5,USD,0,327,0.10213962205216305,12246214.603174603,USD,,-0.1052,USD,-229.55665024630542,0,Electronic technology,
WSTL,"Westell Technologies, Inc.",1.9,USD,0,17969,1.0863046658686688,21128542.133333333,USD,14.361300075585788,0.1323,USD,-35.147058823529406,0,Electronic technology,
ELSE,"Electro-Sensors, Inc.",4.6677,USD,-0.2628205128205076,1400,0.43556717068010703,16000973,USD,36.409516380655226,0.1282,USD,25.440313111545997,0,Electronic technology,
IEHC,IEH Corp.,8,USD,-8.571428571428571,10323,3.2208043430782194,19066008,USD,19.16167664670659,0.4175,USD,,0,Electronic technology,
CGUD,"Com-Guard.com, Inc.",0.0008,USD,14.285714285714294,39521,0.02887295461625366,369831.99999999994,USD,,-0.0015,USD,6.250000000000003,0,Electronic technology,
DSUS,"Drone Services USA, Inc.",0.0001,USD,0,183752,3.5975981032298736,1143.0096,USD,,,,,0,Electronic technology,
FCUL,Food Culture Inc.,0.198,USD,-9.999999999999996,252,0.06104799050364591,142621.99999999997,USD,,-0.0432,USD,95.66265060240964,0,Electronic technology,
SNPW,Sun Pacific Holding Corp.,1.28,USD,-11.418685121107268,542,0.6076233183856502,311985,USD,,,,,0,Electronic technology,
INSG,Inseego Corp.,12.19,USD,-2.55795363709033,458411,1.8565929744384388,182927279,USD,208.37606837606836,0.0585,USD,,0,Electronic technology,Buy
SILC,Silicom Ltd,16.6,USD,-0.12033694344163401,13693,0.9545818955000174,101242167,USD,,-2.0024,USD,49.37681709012766,0,Electronic technology,Neutral
SOSO,STORAGE COMPUTER CORP,0.000001,USD,0,900,0.04402484958176393,38.922,USD,,,,,0,Electronic technology,
SMKG,"Smart Card Marketing Systems, Inc.",0.0011,USD,-42.10526315789473,300,0.019738270532735924,526885,USD,0.09734513274336284,0.0113,USD,,0,Electronic technology,
IVAC,"Intevac, Inc.",4.04,USD,-0.24691358024690832,702944,0.7336843469803926,109759039.99999999,USD,,-1.4867,USD,-217.53524134985048,0,Electronic technology,Buy
DUKR,Duke Robotics Corp.,0.27,USD,34.93927732520367,11540,1.3365144074863338,14639080,USD,,-0.0167,USD,-26.515151515151516,0,Electronic technology,
MRAM,"Everspin Technologies, Inc.",5.93,USD,-3.5772357723577333,91912,1.146944459696218,130294262,USD,83.40365682137833,0.0711,USD,-80.20050125313283,0,Electronic technology,Strong buy
AITX,Artificial Intelligence Technology Solutions Inc.,0.00276,USD,2.222222222222212,103827862,0.9926843830775732,36731720,USD,,-0.002,USD,33.33333333333333,0,Electronic technology,
ETCC,Environmental Tectonics Corp.,2.32,USD,0,1100,0.04887194661406268,21909580,USD,4.821280133000831,0.4812,USD,,0,Electronic technology,
GGSM,Gold and GemStone Mining Inc.,0.0006,USD,19.999999999999986,7010000,3.7769514581457204,435333.00000000006,USD,,,,,0,Electronic technology,
DCFCQ,Tritium DCFC Limited,0.03,USD,0,396,0.12003637465898757,30250.999999999996,USD,,,,,0,Electronic technology,
UCLE,US Nuclear Corp.,0.08,USD,6.666666666666673,31766,0.19667584024963702,4110302,USD,,-0.0458,USD,41.13110539845758,0,Electronic technology,
NEON,Neonode Inc.,9.61,USD,2.342917997870062,84941,0.7771420101885467,161283881.99999997,USD,,-0.6998,USD,-95.52947750768371,0,Electronic technology,Strong buy
TYGO,"Tigo Energy, Inc.",0.96,USD,-2.1207177814029405,36001,1.0840311590078981,58313682,USD,,-1.0389,USD,22.301996858873686,0,Electronic technology,Buy
AIRG,"Airgain, Inc.",6.53,USD,-4.252199413489737,11648,0.7306440180402832,74080494,USD,,-1.1427,USD,-15.96306068601583,0,Electronic technology,Strong buy
UATG,"Umbra Applied Technologies Group, Inc.",0.004,USD,5.263157894736844,563907,0.5454766530378193,4000000,USD,,-0.0155,USD,-15400,0,Electronic technology,
SNRR,SUPER NOVA RESOURCES INC,0.000001,USD,0,25000,0.30047029610746745,139.44765999999998,USD,,,,,0,Electronic technology,
LPTH,"LightPath Technologies, Inc.",2.44,USD,-3.5573122529644214,234305,0.4675906523778164,97992282.00000001,USD,,-0.2357,USD,-72.92736610418194,0,Electronic technology,Strong buy
HLOC,Helo Corp.,0.33,USD,-17.5,159,0.2280550774526678,28615497.000000004,USD,4.376657824933687,0.0754,USD,,0,Electronic technology,
LNKS,Linkers Industries Limited,0.807,USD,0.7616431514546268,28329,0.2806846847560939,8594550,USD,,-0.0324,USD,-1145.1612903225805,0,Electronic technology,
GDSI,"Global Digital Solutions, Inc.",0.0001,USD,0,1000,0.0018076334553184643,95352.99999999999,USD,,,,,0,Electronic technology,
AERS,Aerius,0.0021,USD,16.666666666666664,11600,0.4457458172903266,472082.99999999994,USD,,-0.0001,USD,50,0,Electronic technology,
SIGL,"Signal Advance, Inc.",0.37,USD,13.671274961597538,8024,0.44537693853309795,14359838,USD,,-0.0044,USD,22.807017543859647,0,Electronic technology,
INVE,"Identiv, Inc.",3.44,USD,-3.6414565826330505,21115,0.6854896308127832,82165025,USD,,-1.1465,USD,-447.25536992840097,0,Electronic technology,Strong buy
SPCB,"SuperCom, Ltd.",10.77,USD,-4.605845881310891,223597,0.5050538817954772,37431461,USD,,-0.2274,USD,94.63464124767005,0,Electronic technology,Strong buy
SQNS,Sequans Communications S.A.,2.42,USD,-2.024291497975719,100128,0.7380456767482587,60840961,USD,,,,,0,Electronic technology,Strong buy
DROR,Dror Ortho-Design Inc.,0.0065,USD,18.181818181818183,237000,3.0156815440289506,6220481,USD,,-0.0127,USD,-370.37037037037027,0,Electronic technology,
SMTK,"SmartKem, Inc.",2.61,USD,-2.611940298507473,3111,0.32322077922077924,9297271,USD,,-6.6297,USD,-1319.3320488118175,0,Electronic technology,
HWGG,HWGG Entertainment Limited,7,USD,16.861435726210345,2104,1.2680045802446815,172621895,USD,,,,,0,Electronic technology,
ADN,"Advent Technologies Holdings, Inc.",4.96,USD,-2.7450980392156805,18745,1.751083626036918,13077080,USD,,-24.8971,USD,52.74679390457536,0,Electronic technology,
SIDU,"Sidus Space, Inc.",2.4,USD,-4.382470119521908,704324,0.6161016344987664,20883227,USD,,-6.5761,USD,85.95210629753055,0,Electronic technology,Strong buy
VPIM,Vitality Prime Inc.,0.09545,USD,36.35714285714283,336,0.10458818402539999,1149783,USD,,-0.0019,USD,97.27011494252874,0,Electronic technology,
SMIT,"Schmitt Industries, Inc.",0.0181,USD,0,376,0.03959186681969906,70085.553,USD,,,,,0,Electronic technology,
DTII,Defense Technologies International Corp.,0.0231,USD,-38.235294117647065,128775,1.8110846396395133,714897,USD,,-0.0399,USD,94.142689371697,0,Electronic technology,
MFCO,"Microwave Filter Co., Inc.",0.33,USD,-2.9411764705882377,4710,1.5679616498551883,851069.9999999999,USD,,-0.2352,USD,-392.05020920502085,0,Electronic technology,
WGNR,Wegener Corp.,0.0175,USD,0,5000,0.881445570736007,475073.00000000006,USD,,,,,0,Electronic technology,
PCLA,PicoCELA Inc.,8.6,USD,-2.383654937570952,2068659,1.0036999402193065,212281000,USD,,,,,0,Electronic technology,
DROP,"Fuse Science, Inc.",0.0038,USD,-9.523809523809518,160041,0.39464164622042486,304000,USD,,0,USD,,0,Electronic technology,
MMATQ,Meta Materials Inc.,0.000001,USD,0,617,0.12345184977691664,6.695539999999999,USD,,,,,0,Electronic technology,
FCEL,"FuelCell Energy, Inc.",7.07,USD,-6.357615894039729,686065,0.8806290741280804,144579485.99999997,USD,,-7.7592,USD,1.9300041709323965,0,Electronic technology,Neutral
QYBX,"Qian Yuan Baixing, Inc.",0.009,USD,-13.378248315688168,19600,0.45831336006827933,824775.9999999999,USD,2.432432432432432,0.0037,USD,-47.14285714285714,0,Electronic technology,
SNT,Senstar Technologies Corporation,3.925,USD,1.0296010296010305,68865,1.2063399193145767,91491694,USD,,,,,0,Electronic technology,
WETH,Wetouch Technology Inc.,1.515,USD,-3.5031847133758065,147198,1.3497630088386838,18076222.5,USD,5.459459459459459,0.2775,USD,-74.38382719468291,0,Electronic technology,
LCTC,"Lifeloc Technologies, Inc.",3.45,USD,1.4705882352941255,3200,3.504544956740773,9191200,USD,,-0.2591,USD,-821.7270194986071,0,Electronic technology,
HOLO,MicroCloud Hologram Inc.,1.57,USD,31.932773109243705,190797889,9.546048596609259,32254390,USD,,-36.603,USD,73.47147329970429,0,Electronic technology,
LASE,Laser Photonics Corporation,3.45,USD,-5.737704918032786,167151,0.7810600952406319,49274261,USD,,-0.9886,USD,-78.89974665218966,0,Electronic technology,
LILMF,Lilium N.V.,0.094,USD,-45.348837209302324,32764709,9.011722769826344,59584147.00000001,USD,,-0.1594,USD,88.66206700334305,0,Electronic technology,
OCC,Optical Cable Corporation,4.25,USD,-3.409090909090917,13131,0.23472692951220558,34936460,USD,,-0.5447,USD,-312.1105919003115,0,Electronic technology,
VGTL,VGTEL INC,0.0008,USD,300,700000,0.8388838482622102,411658,USD,,,,,0,Electronic technology,
QMCO,Quantum Corporation,15.16,USD,-7.560975609756089,940563,0.5866654907114088,88446462,USD,,-25.6764,USD,-223.69834346083053,0,Electronic technology,Neutral
OESX,"Orion Energy Systems, Inc.",0.9011,USD,1.1335578002244666,114645,1.2785426320279696,29693124.999999996,USD,,-0.2241,USD,60.54577464788733,0,Electronic technology,Strong buy
OPXS,"Optex Systems Holdings, Inc.",5.9,USD,1.0273972602739811,30845,0.9165247828657853,40690752.00000001,USD,9.699161597895776,0.6083,USD,39.48635634028892,0,Electronic technology,
ENDO,ENDOCAN CORP,0.0001,USD,0,5000,0.03914654273393191,6789,USD,,,,,0,Electronic technology,
WHSI,"Wearable Health Solutions, Inc",0.0001,USD,0,782,0.00258809193087875,182670.99999999997,USD,,,,,0,Electronic technology,
