Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
ATGE,Adtalem Global Education Inc.,97.67,USD,-7.219530730502512,530971,1.3337253511079317,3639654537.9999995,USD,18.204353984939985,5.3652,USD,95.47491529128867,0,Consumer services,Strong buy
SG,"Sweetgreen, Inc.",21.83,USD,-7.027257240204439,4569192,1.1470377319641356,2525159536,USD,,-0.7835,USD,37.57469524340691,0,Consumer services,Buy
GBTG,"Global Business Travel Group, Inc.",8.55,USD,-2.1739130434782554,637236,1.495680796750059,4022794659.0000005,USD,,-0.3656,USD,72.91450585271892,0,Consumer services,Buy
SIRI,SiriusXM Holdings Inc.,24.75,USD,-1.7467248908296995,4938927,0.9158308759689286,8384523993.999998,USD,,-4.9401,USD,-252.20914468819325,4.31515,Consumer services,Neutral
SGHC,Super Group (SGHC) Limited,7.9,USD,-4.704463208685149,1562880,1.7568021452841922,3961308080,USD,849.462365591398,0.0093,USD,-90.48106448311157,3.16456,Consumer services,Strong buy
LION,Lionsgate Studios Corp.,8.31,USD,-3.7079953650057966,194870,0.5231568098575876,2398941004,USD,,-0.6404,USD,-285.78474035393094,0,Consumer services,Strong buy
IGT,International Game Technology,17.95,USD,-1.3736263736263736,1303045,0.9947480187219923,3625900154,USD,29.644921552436,0.6055,USD,25.41425020712511,4.45682,Consumer services,Buy
WLY,"John Wiley & Sons, Inc.",39.48,USD,-1.0774242044600344,352769,1.163109057980213,2134068729.0000002,USD,,-0.91,USD,56.505114233820855,3.5651,Consumer services,Strong buy
PENN,"PENN Entertainment, Inc.",20.91,USD,-1.877053026747999,4765291,1.3438610591742175,3191480935,USD,,-3.5392,USD,-201.64493309469015,0,Consumer services,Buy
NXST,"Nexstar Media Group, Inc.",149.56,USD,-3.2475093802561847,447825,1.5792235435755673,4639641020,USD,8.397105143479555,17.8109,USD,53.27928811779793,4.51993,Consumer services,Buy
CNK,"Cinemark Holdings, Inc.",27.45,USD,-1.2234616768621802,4297609,1.028968160857344,3357244079,USD,13.532166625585406,2.0285,USD,64.0915709432131,0,Consumer services,Buy
LNW,"Light & Wonder, Inc.",101.83,USD,-2.9173419773095643,788115,0.8621950580458138,8992392011,USD,31.68128927882521,3.2142,USD,131.5372424722662,0,Consumer services,Buy
WH,"Wyndham Hotels & Resorts, Inc.",108.83,USD,-2.752211598606021,1095842,1.1642678865193612,8461091748.999999,USD,29.99889740338497,3.6278,USD,6.377738028912421,1.39667,Consumer services,Buy
VVV,Valvoline Inc.,36.45,USD,-3.87658227848101,1265194,0.5593192188114287,4632813395,USD,17.482014388489212,2.085,USD,,0,Consumer services,Buy
KLC,"KinderCare Learning Companies, Inc.",19.7,USD,-5.515587529976029,261093,0.7999905628609975,2323932011,USD,40.854417254251345,0.4822,USD,-55.264866870767236,0,Consumer services,Buy
LGF.A,Lions Gate Entertainment Corporation,9.78,USD,-3.6453201970443447,719965,0.7242394613005961,2174727732,USD,,-1.1948,USD,75.96024224864692,0,Consumer services,Buy
TRIP,"TripAdvisor, Inc.",15.11,USD,-8.424242424242427,5350811,2.036655614948796,2121167818.0000002,USD,915.7575757575756,0.0165,USD,-73.17073170731707,0,Consumer services,Neutral
CAKE,The Cheesecake Factory Incorporated,54.65,USD,-0.5821357103874847,2234195,1.3547651737131552,2789321117.9999995,USD,17.077591325271086,3.2001,USD,55.33711955730305,1.97621,Consumer services,Neutral
STRA,"Strategic Education, Inc.",101.72,USD,-1.681809394935236,106728,1.1668483352994363,2499203358,USD,19.369703894125486,5.2515,USD,156.52110199296598,2.35942,Consumer services,Strong buy
LTH,"Life Time Group Holdings, Inc.",31.59,USD,-3.0684258975145857,1585612,0.8990020563042269,6538265277.999999,USD,45.89568502106639,0.6883,USD,110.48929663608563,0,Consumer services,Buy
SUN,Sunoco LP,57.95,USD,0.08635578583765849,536896,1.0977472602629093,8845873505,USD,8.763042492061091,6.613,USD,81.71576170586943,5.98585,Distribution services,Buy
PDCO,"Patterson Companies, Inc.",31.07,USD,0.032195750160983784,707171,0.934087960826929,2742284463.0000005,USD,18.114505597014926,1.7152,USD,-16.810553884954885,3.34728,Distribution services,Neutral
AIT,"Applied Industrial Technologies, Inc.",245.71,USD,-6.864528845424905,385458,1.8107126952541475,9429675457,USD,24.873713088284422,9.8783,USD,3.6417240221587974,0.602336,Distribution services,Buy
REZI,"Resideo Technologies, Inc.",19.45,USD,-9.23938404106393,1881088,2.288365307717817,2876230000,USD,27.54567341736298,0.7061,USD,-50.19748906756948,0,Distribution services,Buy
HSIC,"Henry Schein, Inc.",77.24,USD,-1.0377962844330588,3295278,2.243489357634594,9630383137,USD,31.631106924935498,2.4419,USD,-27.31142465916533,0,Distribution services,Buy
ARW,"Arrow Electronics, Inc.",111.35,USD,-0.7487298333184806,560535,0.8629742501791656,5809386200,USD,15.303107348515042,7.2763,USD,-53.92326348651506,0,Distribution services,Neutral
WCC,"WESCO International, Inc.",183.18,USD,-5.093000362675501,1080607,1.1990171363138062,8938437909,USD,14.008764081033336,13.0761,USD,-3.4232916777452793,0.900753,Distribution services,Buy
UGI,UGI Corporation,33.04,USD,0.8854961832061043,2850901,1.0984600796459376,7097421833.999999,USD,12.983338572775857,2.5448,USD,,4.53995,Distribution services,Buy
CHEF,"The Chefs' Warehouse, Inc.",63.39,USD,-2.40184757505774,440031,0.5445312250569676,2507360493.0000005,USD,48.79156403940887,1.2992,USD,64.06111882813484,0,Distribution services,Strong buy
AVT,"Avnet, Inc.",51.85,USD,-1.256903446962477,618559,0.9566398157735401,4485261427,USD,14.69671201814059,3.528,USD,-51.230301354713845,2.46866,Distribution services,Neutral
GMS,GMS Inc.,78.17,USD,-4.109421000981348,398174,1.3167456203444199,3034203856.9999995,USD,14.35971857376417,5.4437,USD,-26.44741997811136,0,Distribution services,Neutral
BECN,"Beacon Roofing Supply, Inc.",116.64,USD,-2.4504474366479827,1030382,1.5099121219896663,7218614558.999999,USD,19.947668154532863,5.8473,USD,,0,Distribution services,Buy
MSM,"MSC Industrial Direct Company, Inc.",80.71,USD,-2.8058766859345043,1210220,3.100055176074179,4508390708,USD,19.263449329323596,4.1898,USD,-28.83566878980892,4.16305,Distribution services,Neutral
CAMT,Camtek Ltd.,76.39,USD,-4.381023907873326,688952,1.0587457337949522,3471872495,USD,31.128769356153217,2.454,USD,49.16119620714808,1.74107,Electronic technology,Strong buy
KRMN,Karman Holdings Inc.,29.33,USD,0.652024708304728,455102,,3876680812.689999,USD,,,,,0,Electronic technology,
BWXT,"BWX Technologies, Inc.",101.38,USD,-3.2818164472428903,912130,1.0238182281242518,9270542218,USD,33.65199495452433,3.0126,USD,24.097874443895204,0.946932,Electronic technology,Buy
OSIS,"OSI Systems, Inc.",202.27,USD,-5.6444465177030345,267063,1.438195603390756,3397991243.0000005,USD,26.00774047548635,7.7773,USD,18.041769116352498,0,Electronic technology,Strong buy
QBTS,D-Wave Quantum Inc.,7.25,USD,-1.8944519621109566,93360274,1.4442462522047372,2249894035,USD,,-0.4241,USD,35.36046334400245,0,Electronic technology,Strong buy
FN,Fabrinet,221.9,USD,-3.8019681796505758,495666,0.7903044658693245,7986098198,USD,24.83408503351874,8.9353,USD,28.94208984515923,0,Electronic technology,Buy
AEIS,"Advanced Energy Industries, Inc.",126.54,USD,-2.855826807922605,272739,0.814133874379823,4773300417.000001,USD,88.78130919806357,1.4253,USD,-58.06831220028831,0.316106,Electronic technology,Buy
AMBA,"Ambarella, Inc.",78.2,USD,-3.777531684508421,528046,0.9428236214592961,3261092667,USD,,-3.8596,USD,-27.606956291741056,0,Electronic technology,Buy
PI,"Impinj, Inc.",96.75,USD,-4.027378236286085,488012,0.4823628079744077,2761063505,USD,73.71990246875953,1.3124,USD,,0,Electronic technology,Strong buy
AIR,AAR Corp.,61.87,USD,-3.4939946966151956,207900,1.2801479774708733,2222039355,USD,223.35740072202162,0.277,USD,-85.63724981852121,0,Electronic technology,Strong buy
IONQ,"IonQ, Inc.",31.74,USD,-5.95555555555556,15787764,1.0994957321580001,6868289241.000001,USD,,-0.8168,USD,-22.348711803475137,0,Electronic technology,Buy
FORM,"FormFactor, Inc.",35.38,USD,-5.375768922171698,675685,0.5207162508152507,2740203379,USD,39.878268710550046,0.8872,USD,-15.593188088669008,0,Electronic technology,Buy
KTOS,"Kratos Defense & Security Solutions, Inc.",25.29,USD,-2.693343593689878,2331356,1.0111651410785025,3837677372.9999995,USD,254.68277945619334,0.0993,USD,,0,Electronic technology,Buy
LOAR,Loar Holdings Inc.,68.61,USD,-1.1383285302593749,556115,1.3980202997831757,6418881911,USD,342.7072927072927,0.2002,USD,,0,Electronic technology,Buy
AVAV,"AeroVironment, Inc.",154.79,USD,-2.112186175931198,341437,0.806473289943442,4368086704,USD,89.64498754850293,1.7267,USD,,0,Electronic technology,Buy
OLED,Universal Display Corporation,157.3,USD,6.759875118772911,2034837,3.253271918576951,7466887324,USD,33.830139578897565,4.6497,USD,9.611032531824614,1.01716,Electronic technology,Strong buy
LSCC,Lattice Semiconductor Corporation,66.75,USD,-1.8382352941176472,2427395,0.7327525898377687,9200193363,USD,151.08646446355817,0.4418,USD,-76.19227245783262,0,Electronic technology,Buy
NATL,NCR Atleos Corporation,29.45,USD,-2.741083223249676,377484,1.2292924641666412,2134761513.9999995,USD,,-1.6765,USD,-411.5591897416837,0,Electronic technology,Buy
CR,Crane Company,165.03,USD,-3.772594752186588,494520,2.300747933830467,9445008595,USD,32.683091060323996,5.0494,USD,37.18958865402381,0.496879,Electronic technology,Buy
AMKR,"Amkor Technology, Inc.",22.24,USD,-3.3463711429813263,1165834,0.5096346020349818,5485074668,USD,15.569868384206105,1.4284,USD,-1.8956043956044004,1.43408,Electronic technology,Buy
JOBY,"Joby Aviation, Inc.",6.98,USD,-6.559571619812575,13491551,1.0546120477114802,5340297302,USD,,-0.6895,USD,7.075471698113206,0,Electronic technology,Buy
SITM,SiTime Corporation,179.93,USD,-0.09993892621176326,268153,0.7357415486699319,4245957345.9999995,USD,,-4.0578,USD,-11.803603901471327,0,Electronic technology,Buy
ITRI,"Itron, Inc.",93.94,USD,-3.8386733544886886,885866,1.3708035036600263,4235714230.9999995,USD,19.23620354254121,4.8835,USD,198.7581059586443,0,Electronic technology,Buy
ACHR,Archer Aviation Inc.,9.13,USD,-9.871668311944717,40963567,0.9561372466664667,4206854567.9999995,USD,,-1.3329,USD,24.75443152308909,0,Electronic technology,Buy
MRCY,Mercury Systems Inc,42.51,USD,-1.2772875058058621,463815,0.8161324351122674,2537045848,USD,,-1.5594,USD,-4.587525150905418,0,Electronic technology,Neutral
HII,"Huntington Ingalls Industries, Inc.",170.29,USD,-4.272303108662654,830205,0.7537946458566603,6663475552,USD,12.202007752993357,13.9559,USD,-18.39227656538722,3.08298,Electronic technology,Neutral
CALX,"Calix, Inc",38.73,USD,-2.4924471299093707,358685,0.5481958756584128,2568417540.9999995,USD,,-0.4496,USD,-199.35911602209944,0,Electronic technology,Strong buy
ONTO,Onto Innovation Inc.,159.46,USD,-4.600658091534548,1021152,0.8426084164628603,7875937062,USD,39.301030216394736,4.0574,USD,65.24395210556327,0,Electronic technology,Strong buy
NVMI,Nova Ltd.,268.83,USD,-1.7613740179060822,239679,0.8012166723829811,7870911992.000001,USD,47.06819574542589,5.7115,USD,33.837141183362625,0,Electronic technology,Buy
IPGP,IPG Photonics Corporation,63.17,USD,-2.213622291021661,184627,0.5476387939708032,2687792527,USD,,-4.1763,USD,-190.3882780711627,0,Electronic technology,Neutral
HXL,Hexcel Corporation,62.62,USD,-2.2784019975031224,695195,0.872088793126807,5080462580,USD,39.33170027008354,1.5921,USD,29.18695228821812,0.95816,Electronic technology,Neutral
SMTC,Semtech Corporation,37.1,USD,-4.159132007233271,2267594,0.44131931313671297,3197237121,USD,,-13.0487,USD,-66.8013140906825,0,Electronic technology,Strong buy
SPR,"Spirit Aerosystems Holdings, Inc.",33.92,USD,-1.5384615384615417,2157840,2.26235491494781,3977666607,USD,,-12.4329,USD,-39.67353450019097,0,Electronic technology,Neutral
TSEM,Tower Semiconductor Ltd.,45.14,USD,-3.0914555603263154,906874,0.9140370340245401,5013693519.000001,USD,24.360496492174853,1.853,USD,-60.25055237359762,0,Electronic technology,Buy
NOVT,Novanta Inc.,140.51,USD,-1.6036414565826471,243354,1.3580855967721233,5047305810.000001,USD,84.35999039385206,1.6656,USD,-20.670603924557067,0,Electronic technology,Buy
CRUS,"Cirrus Logic, Inc.",109.07,USD,-2.003593890386347,787449,0.916035889062556,5796516862.000001,USD,19.830548535481174,5.5001,USD,75.22938702688926,0,Electronic technology,Buy
QRVO,"Qorvo, Inc.",76.07,USD,-1.3359273670557732,1957644,1.0548962093510221,7104696654.000001,USD,268.89360197949804,0.2829,USD,,0,Electronic technology,Neutral
ENPH,"Enphase Energy, Inc.",64.85,USD,-1.9948617198126148,3198503,0.8264742622952175,8590712031.999998,USD,87.84882145759956,0.7382,USD,-75.91988517745303,0,Electronic technology,Buy
RGTI,"Rigetti Computing, Inc.",10.75,USD,-6.277244986922412,84941971,1.1149816949955362,2604679924,USD,,-0.3772,USD,43.93579072532699,0,Electronic technology,Strong buy
ESE,ESCO Technologies Inc.,162.2,USD,-4.39139404656647,246571,1.5209513170483167,4185738650.0000005,USD,38.04475301402636,4.2634,USD,18.54632410187965,0.197287,Electronic technology,Buy
CGNX,Cognex Corporation,32.78,USD,-1.856287425149693,1669668,0.7880397653137958,5568198181,USD,53.30948121645796,0.6149,USD,-5.762452107279689,0.930445,Electronic technology,Buy
EXTR,"Extreme Networks, Inc.",15.22,USD,-3.9747634069400566,1264034,1.2346446423968496,2020535622.0000002,USD,,-0.9399,USD,-255.89650024879748,0,Electronic technology,Buy
MIR,"Mirion Technologies, Inc.",15.82,USD,-4.984984984984975,2215665,0.9254026475612852,3670318658,USD,,-0.1828,USD,63.38874424193871,0,Electronic technology,Strong buy
PLXS,Plexus Corp.,137.34,USD,-1.6611771444937657,136217,0.7533546923107128,3713695107,USD,31.844002875095644,4.3129,USD,-4.068241469816274,0,Electronic technology,Neutral
SXI,Standex International Corporation,189.75,USD,1.5792291220556685,90737,1.7449557304286956,2257660656,USD,41.424704187224386,4.5806,USD,-60.5661205761069,0.642951,Electronic technology,Strong buy
PAR,PAR Technology Corporation,62.27,USD,-4.669320269442729,697629,2.357275216660269,2260717611.9999995,USD,,-0.2581,USD,89.08067859711468,0,Electronic technology,Strong buy
ALGM,"Allegro MicroSystems, Inc.",26.61,USD,-3.6218761318362915,1776414,0.6484713077435712,4899567174,USD,,-0.3435,USD,-130.19514767932492,0,Electronic technology,Strong buy
DRS,"Leonardo DRS, Inc.",28.85,USD,-7.532051282051275,1578256,1.5497931194847903,7627855403,USD,36.33501259445844,0.794,USD,25.197098707032488,0,Electronic technology,Buy
MOG.A,Moog Inc.,172.14,USD,-4.207011686143574,148380,0.8097033434232477,5440630927,USD,26.242053752458187,6.5597,USD,22.009151104828508,0.650633,Electronic technology,Buy
DIOD,Diodes Incorporated,56.12,USD,-1.4574187884108962,390239,0.6759171341206351,2600260157,USD,59.09856781802864,0.9496,USD,-80.67444084905469,0,Electronic technology,Neutral
POWI,"Power Integrations, Inc.",64.76,USD,-2.9085457271364286,1319762,2.3628837178157935,3686981114.9999995,USD,114.59918598478146,0.5651,USD,-41.61586940799668,1.25077,Electronic technology,Strong buy
RMBS,"Rambus, Inc.",62.73,USD,-3.4180138568129417,834943,0.757269077703923,6685477268,USD,37.830177300687495,1.6582,USD,-44.8424974220803,0,Electronic technology,Strong buy
VICR,Vicor Corporation,63.67,USD,22.77284998071732,1287824,5.378146207011756,2873655514,USD,489.3927747886242,0.1301,USD,-89.07365415301922,0,Electronic technology,Buy
VSH,"Vishay Intertechnology, Inc.",18.63,USD,-2.358490566037732,2184658,1.1705127557374686,2525618038,USD,,-0.2347,USD,-110.18000433745392,2.14707,Electronic technology,Buy
MTSI,"MACOM Technology Solutions Holdings, Inc.",120.65,USD,-2.7094589146036605,621081,0.6466194283068059,8969099500,USD,,-1.4341,USD,-237.8412149173395,0,Electronic technology,Buy
SYNA,Synaptics Incorporated,71.76,USD,-4.941051794939714,581249,0.7111622754589192,2812029932.9999995,USD,16.98541942813861,4.2248,USD,,0,Electronic technology,Buy
NXT,Nextracker Inc.,46.12,USD,-4.750103263114424,1833319,0.7291427290551517,6715949604,USD,12.15187205227518,3.7953,USD,126.84238838084994,0,Electronic technology,Buy
ST,Sensata Technologies Holding plc,29.49,USD,-1.601601601601603,1309102,0.5972112816784153,4410708336,USD,34.66556953097449,0.8507,USD,,1.62767,Electronic technology,Buy
AMTM,"Amentum Holdings, Inc.",20,USD,-3.614457831325301,1991722,0.9367137995414164,4866048584,USD,,,,,0,Electronic technology,Buy
TTMI,"TTM Technologies, Inc.",25.36,USD,-2.5365103766333594,726564,0.6811667560277479,2585945556,USD,46.83287165281625,0.5415,USD,,0,Electronic technology,Strong buy
LFUS,"Littelfuse, Inc.",251.77,USD,-1.3285781470449862,188607,1.1155952775280367,6247594036,USD,56.01610821875139,4.4946,USD,-56.52897198069502,1.07241,Electronic technology,Buy
LUNR,"Intuitive Machines, Inc.",18.075,USD,-8.34178498985801,12846400,1.0849773291054712,2708911360.0000005,USD,,-3.0105,USD,-1447.814910025707,0,Electronic technology,Buy
SLAB,"Silicon Laboratories, Inc.",155.33,USD,-2.12350346565846,383344,0.9699784012906596,5041651455,USD,,-5.946,USD,-429.8992959629266,0,Electronic technology,Buy
HESM,Hess Midstream LP,40.64,USD,-1.5026660203586948,1090917,0.7679539074334654,9202580301,USD,16.319974299253072,2.4902,USD,19.583173261621226,6.49163,Energy minerals,Buy
NFG,National Fuel Gas Company,72.68,USD,-0.09621993127146829,764005,1.4443629002314746,6581331729.000001,USD,,-0.1367,USD,-102.86294713914718,2.80682,Energy minerals,Neutral
ARLP,"Alliance Resource Partners, L.P.",26.7,USD,-1.0744720266765437,298964,0.7641428173427631,3419254996.0000005,USD,9.63898916967509,2.77,USD,-42.40685296074517,10.4869,Energy minerals,Strong buy
CNR,"Core Natural Resources, Inc.",77.84,USD,-4.829441251986799,1203827,1.1777421317182772,4204661570,USD,5.717811600164541,13.6136,USD,-31.906805518041676,0.642343,Energy minerals,Buy
SOC,Sable Offshore Corp.,28.49,USD,-3.062266076896911,1283311,0.604381367072278,2538455023.9999995,USD,,-14.0547,USD,-2194.6448979591837,0,Energy minerals,Buy
PBF,PBF Energy Inc.,23.2,USD,-2.643726395300038,3332791,1.1400700292506336,2675273200,USD,,-4.7198,USD,-128.70400778446756,4.4181,Energy minerals,Neutral
CRK,"Comstock Resources, Inc.",19.54,USD,-2.6407573492775342,2201827,0.9651241088447468,5710773381,USD,,-0.7571,USD,-199.21373345564146,0,Energy minerals,Neutral
SM,SM Energy Company,34.35,USD,-7.437348423605491,4712210,2.4104005992177084,3931767359.9999995,USD,5.1482269716135605,6.6722,USD,-2.8834257601560362,2.21252,Energy minerals,Buy
APA,APA Corporation,22.79,USD,-3.513971210838281,6792100,1.0604168607170767,8431102695,USD,3.2262631124449666,7.0639,USD,44.909430323917384,4.38789,Energy minerals,Neutral
CNX,CNX Resources Corporation,29.49,USD,-0.4052684903748768,2966066,0.9564871864526763,4389362105,USD,,-0.6732,USD,-107.43284274215807,0,Energy minerals,Sell
GPOR,Gulfport Energy Corporation,185.15,USD,-3.2047260560434943,225190,1.2190817503153404,3282301777.0000005,USD,16.691157247559204,11.0927,USD,-87.20582875438862,0,Energy minerals,Buy
CVI,CVR Energy Inc.,20.35,USD,0.7924715205547307,1106754,1.0439627712005977,2045797779,USD,291.9655667144907,0.0697,USD,-99.08909131304155,9.82801,Energy minerals,Sell
NOG,"Northern Oil and Gas, Inc.",33,USD,-6.7269643866591355,2751327,1.9851289592428807,3270750366,USD,6.412997007268062,5.1458,USD,-48.75058511856742,4.9697,Energy minerals,Buy
AMR,"Alpha Metallurgical Resources, Inc.",153.7,USD,-4.628940183668409,289375,1.1649421162152294,2000560594.0000002,USD,5.63798763824441,27.2615,USD,-44.58380171605944,0.325309,Energy minerals,Buy
CIVI,"Civitas Resources, Inc.",49.06,USD,-3.785055893312413,1599926,1.3917243200633838,4734979964,USD,4.85444578575528,10.1062,USD,12.065734467348985,4.07664,Energy minerals,Strong buy
MGY,Magnolia Oil & Gas Corporation,24.04,USD,-2.2764227642276516,2633670,1.1832835272090245,4667590056,USD,12.397503996699498,1.9391,USD,-4.90878775990585,2.16306,Energy minerals,Buy
CRGY,Crescent Energy Company,14.26,USD,-4.996668887408394,2808633,1.279279935008278,3685830637.0000005,USD,23.27023498694517,0.6128,USD,-27.324478178368118,3.36606,Energy minerals,Strong buy
RRC,Range Resources Corporation,38.48,USD,-2.9997479203428403,2130687,0.9593346255411401,9285595091,USD,19.543907765757528,1.9689,USD,-64.74222373439822,0.831601,Energy minerals,Neutral
CRC,California Resources Corporation,47.35,USD,-2.9315293152931523,725221,1.073396146601657,4326509295,USD,7.453758362849272,6.3525,USD,1.953200231109965,2.94615,Energy minerals,Strong buy
CHRD,Chord Energy Corporation,111.67,USD,-3.4581135990317278,1500153,2.0480446854155594,6826439930,USD,5.752330912275279,19.413,USD,-23.20412046505556,4.47748,Energy minerals,Strong buy
NEXT,NextDecade Corporation,7.86,USD,-5.415162454873649,1046742,0.76525754631589,2045888857,USD,,-1.0034,USD,-29.237506439979406,0,Energy minerals,Strong buy
HCC,"Warrior Met Coal, Inc.",46.21,USD,-3.9492828933693587,874120,0.8564288351942754,2427884676,USD,9.642551593180727,4.7923,USD,-47.88485797555353,0.692491,Energy minerals,Buy
MUR,Murphy Oil Corporation,27.31,USD,-3.156028368794328,2965293,1.1043130466181865,3982981900.0000005,USD,10.162616752874632,2.6873,USD,-36.31235928427539,4.394,Energy minerals,Buy
DINO,HF Sinclair Corporation,36.3,USD,-3.0189687416510886,3752599,1.2652401360738719,6839186612.000001,USD,44.05874499332443,0.8239,USD,-90.07827552986512,5.50964,Energy minerals,Buy
IEP,Icahn Enterprises L.P.,10.43,USD,0.48169556840076044,821722,1.3879273986626461,5256756122,USD,,-1.0924,USD,50.75952219968447,33.557,Energy minerals,Strong buy
MTDR,Matador Resources Company,53.11,USD,-5.9667138810198255,1832869,1.6963105708525437,6626679253,USD,7.439104674127715,7.1393,USD,1.1977660599875297,1.60045,Energy minerals,Strong buy
NBTB,NBT Bancorp Inc.,46.87,USD,-0.9928179129700168,185386,1.2675541127169072,2210978987,USD,15.797101449275361,2.967,USD,11.42824952116273,2.8163,Finance,Buy
PB,"Prosperity Bancshares, Inc.",76.5,USD,-1.3157894736842055,464274,1.0768705498030073,7287746772.999999,USD,15.162326079200856,5.0454,USD,11.656007258724852,2.95425,Finance,Buy
RLI,RLI Corp.,74.54,USD,-0.1874665238350302,434858,0.9986067757042074,6831064017,USD,19.921426089745307,3.7417,USD,13.138001935171745,0.76469,Finance,Neutral
KRC,Kilroy Realty Corporation,32.78,USD,-2.0908004778972393,2199815,1.1157343026566142,3910236060,USD,18.536530196788057,1.7684,USD,-1.5202984908392325,6.58938,Finance,Neutral
BPOP,"Popular, Inc.",100.69,USD,-3.14544055405925,583536,1.3396690682034298,7179814348.999999,USD,11.759553396244042,8.5624,USD,13.761857943825898,2.54246,Finance,Buy
CAR,"Avis Budget Group, Inc.",87.1,USD,-7.172546093999792,696714,0.7688961226430336,3058119541.9999995,USD,,-51.7964,USD,-221.4916838088179,0,Finance,Buy
FAF,First American Corporation (New),63.42,USD,0.36398164266498495,840769,1.71269012060366,6532508513,USD,50.715713714514195,1.2505,USD,-39.69715966629696,3.37433,Finance,Buy
AGO,Assured Guaranty Ltd.,89.81,USD,-1.3402175107107532,276368,1.1130769872073958,4571405412,USD,6.949194509354834,12.9238,USD,70.50317950341697,1.38069,Finance,Strong buy
AX,"Axos Financial, Inc.",66.21,USD,-2.9178885630498663,399927,1.2180923385062974,3780490071,USD,8.899193548387096,7.44,USD,9.707005618060377,0,Finance,Buy
STEP,StepStone Group Inc.,58.59,USD,-3.52379384159393,391918,0.7327984904184314,6795091595,USD,,-1.6699,USD,-290.51911009697665,1.5361,Finance,Buy
BFH,"Bread Financial Holdings, Inc.",56.93,USD,-4.591922238981065,582505,1.1684260102836652,2794827718,USD,10.309110334462089,5.5223,USD,-61.426216454086976,1.4755,Finance,Neutral
CLOV,"Clover Health Investments, Corp.",4.4,USD,-2.0044543429844066,7769135,1.823841349734646,2204878554.9999995,USD,,-0.1892,USD,60.07596539354293,0,Finance,Buy
FULT,Fulton Financial Corporation,19.68,USD,-2.2354694485841993,966316,1.13161562008886,3582260644,USD,12.507149666348905,1.5735,USD,-4.206745403628403,3.5061,Finance,Buy
EVTC,"Evertec, Inc.",33.19,USD,-0.5989817310572113,600203,1.9632210270976793,2111351179,USD,25.828793774319067,1.285,USD,-12.96986115814426,0.602591,Finance,Neutral
TFSL,TFS Financial Corporation,13.32,USD,-0.7451564828613982,256785,1.1311147857848272,3740248028,USD,46.540880503144656,0.2862,USD,10.501930501930502,8.48348,Finance,Neutral
PRI,"Primerica, Inc.",273.4,USD,-2.3292369248356812,125125,0.8235575976931832,9123740263,USD,19.989179229970606,13.6774,USD,-13.832836685965566,1.20702,Finance,Neutral
NNN,"NNN REIT, Inc.",41.38,USD,0.43689320388349445,843270,0.4411166984277106,7760949397,USD,19.228624535315983,2.152,USD,-0.2271778941999946,5.57032,Finance,Neutral
NNI,"Nelnet, Inc.",112.89,USD,0.4359430604982161,53100,1.5470765788338945,4096567615,USD,37.86222162597264,2.9816,USD,-12.897665858432417,0.992116,Finance,Neutral
WAL,Western Alliance Bancorporation,87.04,USD,-2.9978825364983814,1779956,1.9237593174938459,9580431116,USD,12.278523868637851,7.0888,USD,8.331805122562509,1.71186,Finance,Strong buy
OMF,"OneMain Holdings, Inc.",54.17,USD,-3.2678571428571397,856289,1.083889957996984,6466165790,USD,12.782877504306581,4.2377,USD,-20.252545211614823,7.60569,Finance,Buy
ESNT,Essent Group Ltd.,56.17,USD,0.1426279194152225,1251707,1.3973871228543915,5832432279,USD,8.206469333489174,6.8446,USD,5.293438966233368,1.99395,Finance,Buy
GNW,Genworth Financial Inc,6.53,USD,-1.5082956259426794,5023119,0.9246569687671972,2788521725,USD,9.656906240757172,0.6762,USD,67520,0,Finance,Neutral
SKT,Tanger Inc.,35.81,USD,-0.3339827442248746,899066,1.159648534912919,3963901484,USD,40.70243237099341,0.8798,USD,-4.4630253013356525,3.07177,Finance,Buy
SLM,SLM Corporation,30.68,USD,-4.214798626287859,5500445,2.0744362147950555,6455791876,USD,11.5647027780919,2.6529,USD,10.61585289580119,1.49935,Finance,Strong buy
FRHC,Freedom Holding Corp.,146.11,USD,-5.381427276259535,98418,0.8113254831614803,8857220408,USD,27.34759578490277,5.3427,USD,-0.128981606101389,0,Finance,
COLB,"Columbia Banking System, Inc.",26.51,USD,-1.9600591715976243,1033336,0.9638770891981994,5554672272,USD,10.409958375873714,2.5466,USD,54.432989690721655,5.43191,Finance,Neutral
OZK,Bank OZK,47.45,USD,-3.947368421052623,1115588,0.964590267805511,5382343743,USD,7.726377151417452,6.1413,USD,4.481192262542742,3.41412,Finance,Neutral
HTH,Hilltop Holdings Inc.,31.14,USD,-1.580278128950695,322008,0.7969972266670626,2019873424,USD,17.887299672583147,1.7409,USD,3.292986828052681,2.18369,Finance,Sell
RDN,Radian Group Inc.,32.43,USD,-1.1581834806461522,1486087,0.9633882052143089,4704397703,USD,8.253798579827441,3.9291,USD,4.167660860574247,3.02189,Finance,Buy
